repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,is_complete_addition
fulls1z3/universal,typescript,598c680bdad338b8d71f5bfed8431d4f7d9c2dd7,libs/shared/util-store/src/lib/base-service.spec.ts,<anonymous>_35,before_each,36,38,3,,0,per_test,1,1,0,0,0,0,https://github.com/fulls1z3/universal/blob/598c680bdad338b8d71f5bfed8431d4f7d9c2dd7/libs/shared/util-store/src/lib/base-service.spec.ts#L36-L38,human_pre2022,human,,"beforeEach(() => {
    testModuleConfig();
  })",1
ant-design/ant-design-pro-layout,typescript,9cc518202b6461afeeb84e5a7dcd62b6549401f5,tests/__tests__/compatible.test.tsx,<anonymous>_6,before_all,7,15,9,,1,per_class,1,1,2,0,0,0,https://github.com/ant-design/ant-design-pro-layout/blob/9cc518202b6461afeeb84e5a7dcd62b6549401f5/tests/__tests__/compatible.test.tsx#L7-L15,human_pre2022,human,,"beforeAll(() => {
  Object.defineProperty(window, 'matchMedia', {
    value: jest.fn(() => ({
      matches: false,
      addListener() {},
      removeListener() {},
    })),
  });
})",1
ant-design/ant-design-pro-layout,typescript,9cc518202b6461afeeb84e5a7dcd62b6549401f5,tests/__tests__/index.test.tsx,<anonymous>_7,before_all,8,16,9,,1,per_class,1,1,2,0,0,0,https://github.com/ant-design/ant-design-pro-layout/blob/9cc518202b6461afeeb84e5a7dcd62b6549401f5/tests/__tests__/index.test.tsx#L8-L16,human_pre2022,human,,"beforeAll(() => {
    Object.defineProperty(window, 'matchMedia', {
      value: jest.fn(() => ({
        matches: false,
        addListener() {},
        removeListener() {},
      })),
    });
  })",1
ant-design/ant-design-pro-layout,typescript,9cc518202b6461afeeb84e5a7dcd62b6549401f5,tests/__tests__/pageContainer.test.tsx,<anonymous>_8,before_all,9,17,9,,1,per_class,1,1,2,0,0,0,https://github.com/ant-design/ant-design-pro-layout/blob/9cc518202b6461afeeb84e5a7dcd62b6549401f5/tests/__tests__/pageContainer.test.tsx#L9-L17,human_pre2022,human,,"beforeAll(() => {
    Object.defineProperty(window, 'matchMedia', {
      value: jest.fn(() => ({
        matches: false,
        addListener() {},
        removeListener() {},
      })),
    });
  })",1
ant-design/ant-design-pro-layout,typescript,9cc518202b6461afeeb84e5a7dcd62b6549401f5,tests/__tests__/pageHeaderWarp.test.tsx,<anonymous>_7,before_all,8,21,14,,2,per_class,1,1,2,0,0,0,https://github.com/ant-design/ant-design-pro-layout/blob/9cc518202b6461afeeb84e5a7dcd62b6549401f5/tests/__tests__/pageHeaderWarp.test.tsx#L8-L21,human_pre2022,human,,"beforeAll(() => {
    Object.defineProperty(window, 'matchMedia', {
      value: jest.fn(() => ({
        matches: false,
        addListener() {},
        removeListener() {},
      })),
    });
    Object.defineProperty(window, 'localStorage', {
      value: {
        getItem: jest.fn(() => 'zh-CN'),
      },
    });
  })",1
ant-design/ant-design-pro-layout,typescript,9cc518202b6461afeeb84e5a7dcd62b6549401f5,tests/__tests__/settingDrawer.test.tsx,<anonymous>_7,before_all,8,21,14,,2,per_class,1,1,2,0,0,0,https://github.com/ant-design/ant-design-pro-layout/blob/9cc518202b6461afeeb84e5a7dcd62b6549401f5/tests/__tests__/settingDrawer.test.tsx#L8-L21,human_pre2022,human,,"beforeAll(() => {
    Object.defineProperty(window, 'matchMedia', {
      value: jest.fn(() => ({
        matches: false,
        addListener() {},
        removeListener() {},
      })),
    });
    Object.defineProperty(window, 'localStorage', {
      value: {
        getItem: jest.fn(() => 'zh-CN'),
      },
    });
  })",1
ant-design/ant-design-pro-layout,typescript,9cc518202b6461afeeb84e5a7dcd62b6549401f5,tests/__tests__/settings.test.tsx,<anonymous>_6,before_all,7,19,13,,1,per_class,1,1,2,0,0,0,https://github.com/ant-design/ant-design-pro-layout/blob/9cc518202b6461afeeb84e5a7dcd62b6549401f5/tests/__tests__/settings.test.tsx#L7-L19,human_pre2022,human,,"beforeAll(() => {
    Object.defineProperty(window, 'matchMedia', {
      value: jest.fn(() => ({
        matches: false,
        addListener() {
          console.log('add');
        },
        removeListener() {
          console.log('remove');
        },
      })),
    });
  })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/Page.test.tsx,<anonymous>_146,before_each,147,149,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/Page.test.tsx#L147-L149,human_pre2022,human,,"beforeEach(() => {
        clearStore();
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/Connect.test.tsx,<anonymous>_6,before_each,7,9,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/Connect.test.tsx#L7-L9,human_pre2022,human,,"beforeEach(() => {
        componentLoader.removeComponent(TYPE);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/Container/reducer.test.ts,<anonymous>_10,before_each,11,15,5,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/Container/reducer.test.ts#L11-L15,human_pre2022,human,,"beforeEach(() => {
        initState = {
            TEST: {}
        };
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/DataCustomer.test.tsx,<anonymous>_16,before_each,17,22,6,,0,per_test,1,1,0,0,0,1,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/DataCustomer.test.tsx#L17-L22,human_pre2022,human,,"beforeEach(() => {
        clearStore();
        filter.clearFilter();
        DataCustomer.funcCustomer.clearCustomer();
        moxios.install(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/DataCustomer.test.tsx,<anonymous>_23,after_each,24,26,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/DataCustomer.test.tsx#L24-L26,human_pre2022,human,,"afterEach(() => {
        moxios.uninstall(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/DataProvider.test.tsx,<anonymous>_10,before_each,11,13,3,,0,per_test,1,1,0,0,0,1,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/DataProvider.test.tsx#L11-L13,human_pre2022,human,,"beforeEach(() => {
        moxios.install(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/DataProvider.test.tsx,<anonymous>_14,after_each,15,17,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/DataProvider.test.tsx#L15-L17,human_pre2022,human,,"afterEach(() => {
        moxios.uninstall(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/DataProvider.test.tsx,<anonymous>_1043,before_all,1044,1046,3,,0,per_class,1,1,0,0,0,1,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/DataProvider.test.tsx#L1044-L1046,human_pre2022,human,,"beforeAll(() => {
        window.__RCRE_TEST_REQUEST_CACHE__ = true;
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/DataProvider.test.tsx,<anonymous>_1047,after_all,1048,1050,3,,0,per_class,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/DataProvider.test.tsx#L1048-L1050,human_pre2022,human,,"afterAll(() => {
        window.__RCRE_TEST_REQUEST_CACHE__ = false;
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/Form/FormItem.test.tsx,<anonymous>_9,before_each,10,12,3,,0,per_test,1,1,0,0,0,1,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/Form/FormItem.test.tsx#L10-L12,human_pre2022,human,,"beforeEach(() => {
        moxios.install(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/Form/FormItem.test.tsx,<anonymous>_13,after_each,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/Form/FormItem.test.tsx#L14-L16,human_pre2022,human,,"afterEach(() => {
        moxios.uninstall(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/Hosts/Input.test.tsx,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/Hosts/Input.test.tsx#L5-L7,human_pre2022,human,,"beforeEach(() => {
        clearStore();
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/core/Trigger/Trigger.test.tsx,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/core/Trigger/Trigger.test.tsx#L5-L7,human_pre2022,human,,"beforeEach(() => {
        clearStore();
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/event.test.ts,<anonymous>_12,before_each,13,16,4,,0,per_test,1,1,0,0,0,1,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/event.test.ts#L13-L16,human_pre2022,human,,"beforeEach(() => {
        removeAllEventListener();
        moxios.install(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/event.test.ts,<anonymous>_17,after_each,18,20,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/event.test.ts#L18-L20,human_pre2022,human,,"afterEach(() => {
        moxios.uninstall(axios);
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/parser/parser.test.ts,<anonymous>_7,before_each,8,15,8,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/parser/parser.test.ts#L8-L15,human_pre2022,human,,"beforeEach(() => {
        runTime = getRuntimeContext({
            // @ts-ignore
            info: {
                type: 'null'
            }
        }, {});
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/runTime/runTime.test.ts,<anonymous>_44,before_each,45,49,5,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/runTime/runTime.test.ts#L45-L49,human_pre2022,human,,"beforeEach(() => {
            context = {
                x: 4
            };
        })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/testEnv/pureFunction.test.ts,<anonymous>_6,before_each,7,9,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/testEnv/pureFunction.test.ts#L7-L9,human_pre2022,human,,"beforeEach(() => {
        clearStore();
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/util/filter.test.ts,<anonymous>_3,before_each,4,6,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/util/filter.test.ts#L4-L6,human_pre2022,human,,"beforeEach(() => {
        filter.clearFilter();
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre/util/vm.test.ts,<anonymous>_149,after_each,150,152,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre/util/vm.test.ts#L150-L152,human_pre2022,human,,"afterEach(() => {
        filter.clearFilter();
    })",1
andycall/rcre,typescript,f35eb1e72176ccb7a2deb6ee2fec78df3a246dda,test/rcre-test-tools/AutomaticRobot.test.tsx,<anonymous>_5,before_each,6,8,3,,0,per_test,1,1,0,0,0,0,https://github.com/andycall/rcre/blob/f35eb1e72176ccb7a2deb6ee2fec78df3a246dda/test/rcre-test-tools/AutomaticRobot.test.tsx#L6-L8,human_pre2022,human,,"beforeEach(() => {
        clearStore();
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/button/button.spec.ts,<anonymous>_10,before_each,11,24,14,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/button/button.spec.ts#L11-L24,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      imports: [MdcButtonModule, MdcIconModule],
      declarations: [
        SimpleButton,
        HrefButton,
        SimpleButtonWithIcon,
        SimpleButtonWithTrailingIcon,
        SimpleButtonWithTrailingIconLabelElement,
        SimpleButtonWithTrailingIconLabelAttr
      ]
    });
    TestBed.compileComponents();
  }))",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/button/button.spec.ts,<anonymous>_31,before_each,32,40,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/button/button.spec.ts#L32-L40,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(SimpleButton);
      fixture.detectChanges();

      buttonDebugElement = fixture.debugElement.query(By.directive(MdcButton));
      buttonNativeElement = buttonDebugElement.nativeElement;
      buttonInstance = buttonDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/button/button.spec.ts,<anonymous>_153,before_each,154,162,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/button/button.spec.ts#L154-L162,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(SimpleButtonWithIcon);
      fixture.detectChanges();

      buttonDebugElement = fixture.debugElement.query(By.directive(MdcIcon));
      buttonNativeElement = buttonDebugElement.nativeElement;
      buttonInstance = buttonDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/card/card.spec.ts,<anonymous>_15,before_each,16,22,7,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/card/card.spec.ts#L16-L22,human_pre2022,human,,"beforeEach(fakeAsync(() => {
    TestBed.configureTestingModule({
      imports: [MdcCardModule, MdcIconModule],
      declarations: [SimpleTest]
    });
    TestBed.compileComponents();
  }))",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/card/card.spec.ts,<anonymous>_34,before_each,35,48,11,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/card/card.spec.ts#L35-L48,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(SimpleTest);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcCard));
      testActionButtonDebugElement = fixture.debugElement.query(By.directive(MdcCardAction));
      testActionButtonInstance = testActionButtonDebugElement.injector.get<MdcCardAction>(MdcCardAction);

      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;

      testDebugMediaElement = fixture.debugElement.query(By.directive(MdcCardMedia));
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/checkbox/checkbox.spec.ts,<anonymous>_14,before_each,15,34,19,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/checkbox/checkbox.spec.ts#L15-L34,human_pre2022,human,,"beforeEach(fakeAsync(() => {
    // Set the default Platform override that can be updated before component creation.
    platform = {isBrowser: true};

    TestBed.configureTestingModule({
      imports: [MdcCheckboxModule, FormsModule, ReactiveFormsModule],
      declarations: [
        SingleCheckbox,
        CheckboxWithAriaLabelledby,
        CheckboxWithAriaLabel,
        CheckboxWithTabIndex,
        CheckboxWithFormDirectives,
        DisabledCheckbox,
      ],
      providers: [
        {provide: Platform, useFactory: () => platform}
      ]
    });
    TestBed.compileComponents();
  }))",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/checkbox/checkbox.spec.ts,<anonymous>_40,before_each,41,51,9,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/checkbox/checkbox.spec.ts#L41-L51,human_pre2022,human,,"beforeEach(() => {
      // Set the default Platform override that can be updated before component creation.
      platform = {isBrowser: false};

      fixture = TestBed.createComponent(SingleCheckbox);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcCheckbox));
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/checkbox/checkbox.spec.ts,<anonymous>_64,before_each,65,73,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/checkbox/checkbox.spec.ts#L65-L73,human_pre2022,human,,"beforeEach(async(() => {
      fixture = TestBed.createComponent(DisabledCheckbox);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcCheckbox));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    }))",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/checkbox/checkbox.spec.ts,<anonymous>_87,before_each,88,97,9,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/checkbox/checkbox.spec.ts#L88-L97,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(SingleCheckbox);
      fixture.detectChanges();

      checkboxDebugElement = fixture.debugElement.query(By.directive(MdcCheckbox));
      checkboxNativeElement = checkboxDebugElement.nativeElement;
      checkboxInstance = checkboxDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
      inputElement = checkboxInstance._inputElement.nativeElement;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/checkbox/checkbox.spec.ts,<anonymous>_305,before_each,306,315,9,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/checkbox/checkbox.spec.ts#L306-L315,human_pre2022,human,,"beforeEach(() => {
        fixture = TestBed.createComponent(CheckboxWithTabIndex);
        fixture.detectChanges();

        testComponent = fixture.debugElement.componentInstance;
        checkboxDebugElement = fixture.debugElement.query(By.directive(MdcCheckbox));
        checkboxNativeElement = checkboxDebugElement.nativeElement;
        inputElement = <HTMLInputElement>checkboxNativeElement.querySelector('input');
        labelElement = <HTMLLabelElement>checkboxNativeElement.querySelector('label');
      })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/checkbox/checkbox.spec.ts,<anonymous>_340,before_each,341,349,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/checkbox/checkbox.spec.ts#L341-L349,human_pre2022,human,,"beforeEach(() => {
        fixture = TestBed.createComponent(CheckboxWithFormDirectives);
        fixture.detectChanges();

        checkboxDebugElement = fixture.debugElement.query(By.directive(MdcCheckbox));
        checkboxNativeElement = checkboxDebugElement.nativeElement;
        checkboxInstance = checkboxDebugElement.componentInstance;
        inputElement = <HTMLInputElement>checkboxNativeElement.querySelector('input');
      })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_21,before_each,22,36,15,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L22-L36,human_pre2022,human,,"beforeEach(fakeAsync(() => {
    TestBed.configureTestingModule({
      imports: [MdcChipsModule, FormsModule],
      declarations: [
        ChipTest,
        ChipValue,
        TestChip,
        ChipModel,
        ChipInput,
        ChipChoice,
        ChipFilter
      ]
    });
    TestBed.compileComponents();
  }))",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_43,before_each,44,52,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L44-L52,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipTest);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChip));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_98,before_each,99,107,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L99-L107,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipTest);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChipSet));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_152,before_each,153,161,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L153-L161,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(TestChip);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChip));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_204,before_each,205,213,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L205-L213,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipValue);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChipSet));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_255,before_each,256,264,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L256-L264,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipModel);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChipSet));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_282,before_each,283,291,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L283-L291,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipInput);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChipSet));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_321,before_each,322,330,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L322-L330,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipFilter);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChipSet));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/chips/chips.spec.ts,<anonymous>_351,before_each,352,360,8,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/chips/chips.spec.ts#L352-L360,human_pre2022,human,,"beforeEach(() => {
      fixture = TestBed.createComponent(ChipChoice);
      fixture.detectChanges();

      testDebugElement = fixture.debugElement.query(By.directive(MdcChipSet));
      testNativeElement = testDebugElement.nativeElement;
      testInstance = testDebugElement.componentInstance;
      testComponent = fixture.debugElement.componentInstance;
    })",1
trimox/angular-mdc-web,typescript,f6022c9cd7ba42d50660d791766e45e67426360a,packages/data-table/data-table.spec.ts,<anonymous>_13,before_each,14,23,10,,0,per_test,1,1,0,0,0,0,https://github.com/trimox/angular-mdc-web/blob/f6022c9cd7ba42d50660d791766e45e67426360a/packages/data-table/data-table.spec.ts#L14-L23,human_pre2022,human,,"beforeEach(fakeAsync(() => {
    TestBed.configureTestingModule({
      imports: [MDCDataTableModule, MdcCheckboxModule],
      declarations: [
        SimpleTest,
        TestHeaders
      ]
    });
    TestBed.compileComponents();
  }))",1
