repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,is_complete_addition
academysoftwarefoundation/opencue,python,f160bfd9f867788e66c8d6ebc5442d89af586a92,rqd/tests/rqmachine_tests.py,setUp,unittest_setup,436,437,2,unittest,0,per_test,1,1,0,1,0,0,https://github.com/academysoftwarefoundation/opencue/blob/f160bfd9f867788e66c8d6ebc5442d89af586a92/rqd/tests/rqmachine_tests.py#L436-L437,human_pre2022,human,,"def setUp(self):
        self.rqd = rqd.rqcore.RqCore()",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,spark,pytest_decorator,29,34,6,pytest,0,per_module,1,1,1,0,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L29-L34,human_pre2022,human,,"def spark(pytestconfig):
    spark_session = (
        SparkSession.builder.appName(""As of join test"").master(""local"").getOrCreate()
    )
    yield spark_session
    spark_session.stop()",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,large_entity_csv_file,pytest_decorator,38,58,20,pytest,0,per_module,2,1,2,5,2,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L38-L58,human_pre2022,human,,"def large_entity_csv_file(pytestconfig, spark):
    start_datetime = datetime(year=2020, month=8, day=31)
    nr_rows = 1000
    entity_data = [
        (1000 + i, start_datetime + timedelta(days=i)) for i in range(nr_rows)
    ]
    temp_dir = tempfile.mkdtemp()
    file_path = os.path.join(temp_dir, ""large_entity"")
    entity_schema = StructType(
        [
            StructField(""customer_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
        ]
    )
    large_entity_df = spark.createDataFrame(
        spark.sparkContext.parallelize(entity_data), entity_schema
    )

    large_entity_df.write.option(""header"", ""true"").csv(file_path)
    yield file_path
    shutil.rmtree(temp_dir)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,large_feature_csv_file,pytest_decorator,62,90,28,pytest,0,per_module,2,1,2,9,2,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L62-L90,human_pre2022,human,,"def large_feature_csv_file(pytestconfig, spark):
    start_datetime = datetime(year=2020, month=8, day=30)
    nr_rows = 1000
    feature_data = [
        (
            1000 + i,
            start_datetime + timedelta(days=i),
            start_datetime + timedelta(days=i + 1),
            i * 10,
        )
        for i in range(nr_rows)
    ]
    temp_dir = tempfile.mkdtemp()
    file_path = os.path.join(temp_dir, ""large_feature"")
    feature_schema = StructType(
        [
            StructField(""customer_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
            StructField(""created_timestamp"", TimestampType()),
            StructField(""total_bookings"", IntegerType()),
        ]
    )
    large_feature_df = spark.createDataFrame(
        spark.sparkContext.parallelize(feature_data), feature_schema
    )

    large_feature_df.write.option(""header"", ""true"").csv(file_path)
    yield file_path
    shutil.rmtree(temp_dir)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,single_entity_schema,pytest_decorator,94,100,7,pytest,0,per_test,1,1,0,5,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L94-L100,human_pre2022,human,,"def single_entity_schema():
    return StructType(
        [
            StructField(""customer_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
        ]
    )",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,composite_entity_schema,pytest_decorator,104,111,8,pytest,0,per_test,1,1,0,7,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L104-L111,human_pre2022,human,,"def composite_entity_schema():
    return StructType(
        [
            StructField(""customer_id"", IntegerType()),
            StructField(""driver_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
        ]
    )",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,customer_feature_schema,pytest_decorator,115,123,9,pytest,0,per_test,1,1,0,9,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L115-L123,human_pre2022,human,,"def customer_feature_schema():
    return StructType(
        [
            StructField(""customer_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
            StructField(""created_timestamp"", TimestampType()),
            StructField(""daily_transactions"", FloatType()),
        ]
    )",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,driver_feature_schema,pytest_decorator,127,135,9,pytest,0,per_test,1,1,0,9,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L127-L135,human_pre2022,human,,"def driver_feature_schema():
    return StructType(
        [
            StructField(""driver_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
            StructField(""created_timestamp"", TimestampType()),
            StructField(""completed_bookings"", IntegerType()),
        ]
    )",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_as_of_join.py,rating_feature_schema,pytest_decorator,139,149,11,pytest,0,per_test,1,1,0,13,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_as_of_join.py#L139-L149,human_pre2022,human,,"def rating_feature_schema():
    return StructType(
        [
            StructField(""customer_id"", IntegerType()),
            StructField(""driver_id"", IntegerType()),
            StructField(""event_timestamp"", TimestampType()),
            StructField(""created_timestamp"", TimestampType()),
            StructField(""customer_rating"", FloatType()),
            StructField(""driver_rating"", FloatType()),
        ]
    )",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,secure_mock_client,pytest_decorator,87,96,10,pytest,0,per_test,1,1,0,1,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L87-L96,human_pre2022,human,,"def secure_mock_client(self):
        client = Client(
            core_url=CORE_URL,
            serving_url=SERVING_URL,
            core_enable_ssl=True,
            serving_enable_ssl=True,
        )
        client._core_url = CORE_URL
        client._serving_url = SERVING_URL
        return client",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,mock_client,pytest_decorator,99,103,5,pytest,0,per_test,1,1,0,1,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L99-L103,human_pre2022,human,,"def mock_client(self):
        client = Client(core_url=CORE_URL, serving_url=SERVING_URL)
        client._core_url = CORE_URL
        client._serving_url = SERVING_URL
        return client",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,mock_client_with_auth,pytest_decorator,106,115,10,pytest,0,per_test,1,1,0,1,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L106-L115,human_pre2022,human,,"def mock_client_with_auth(self):
        client = Client(
            core_url=CORE_URL,
            serving_url=SERVING_URL,
            enable_auth=True,
            auth_token=_FAKE_JWT_TOKEN,
        )
        client._core_url = CORE_URL
        client._serving_url = SERVING_URL
        return client",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,secure_mock_client_with_auth,pytest_decorator,118,129,12,pytest,0,per_test,1,1,0,1,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L118-L129,human_pre2022,human,,"def secure_mock_client_with_auth(self):
        client = Client(
            core_url=CORE_URL,
            serving_url=SERVING_URL,
            core_enable_ssl=True,
            serving_enable_ssl=True,
            enable_auth=True,
            auth_token=_FAKE_JWT_TOKEN,
        )
        client._core_url = CORE_URL
        client._serving_url = SERVING_URL
        return client",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,server_credentials,pytest_decorator,132,135,4,pytest,0,per_test,1,1,0,0,0,0,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L132-L135,human_pre2022,human,,"def server_credentials(self):
        private_key = pkgutil.get_data(__name__, _PRIVATE_KEY_RESOURCE_PATH)
        certificate_chain = pkgutil.get_data(__name__, _CERTIFICATE_CHAIN_RESOURCE_PATH)
        return grpc.ssl_server_credentials(((private_key, certificate_chain),))",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,core_server,pytest_decorator,138,145,8,pytest,0,per_test,1,1,0,2,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L138-L145,human_pre2022,human,,"def core_server(self):
        server = grpc.server(futures.ThreadPoolExecutor(max_workers=10))
        Core.add_CoreServiceServicer_to_server(CoreServicer(), server)
        port = find_free_port()
        server.add_insecure_port(f""[::]:{port}"")
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,serving_server,pytest_decorator,148,155,8,pytest,0,per_test,1,1,0,2,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L148-L155,human_pre2022,human,,"def serving_server(self):
        server = grpc.server(futures.ThreadPoolExecutor(max_workers=10))
        Serving.add_ServingServiceServicer_to_server(ServingServicer(), server)
        port = find_free_port()
        server.add_insecure_port(f""[::]:{port}"")
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,secure_core_server,pytest_decorator,158,165,8,pytest,0,per_test,1,1,1,2,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L158-L165,human_pre2022,human,,"def secure_core_server(self, server_credentials):
        server = grpc.server(futures.ThreadPoolExecutor(max_workers=10))
        Core.add_CoreServiceServicer_to_server(CoreServicer(), server)
        port = find_free_port()
        server.add_secure_port(f""[::]:{port}"", server_credentials)
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,secure_serving_server,pytest_decorator,168,175,8,pytest,0,per_test,1,1,1,2,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L168-L175,human_pre2022,human,,"def secure_serving_server(self, server_credentials):
        server = grpc.server(futures.ThreadPoolExecutor(max_workers=10))
        Serving.add_ServingServiceServicer_to_server(ServingServicer(), server)
        port = find_free_port()
        server.add_secure_port(f""[::]:{port}"", server_credentials)
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,secure_core_server_with_auth,pytest_decorator,178,188,11,pytest,0,per_test,1,1,1,3,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L178-L188,human_pre2022,human,,"def secure_core_server_with_auth(self, server_credentials):
        server = grpc.server(
            futures.ThreadPoolExecutor(max_workers=10),
            interceptors=(AllowAuthInterceptor(),),
        )
        Core.add_CoreServiceServicer_to_server(CoreServicer(), server)
        port = find_free_port()
        server.add_secure_port(f""[::]:{port}"", server_credentials)
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,insecure_core_server_with_auth,pytest_decorator,191,201,11,pytest,0,per_test,1,1,1,3,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L191-L201,human_pre2022,human,,"def insecure_core_server_with_auth(self, server_credentials):
        server = grpc.server(
            futures.ThreadPoolExecutor(max_workers=10),
            interceptors=(AllowAuthInterceptor(),),
        )
        Core.add_CoreServiceServicer_to_server(CoreServicer(), server)
        port = find_free_port()
        server.add_insecure_port(f""[::]:{port}"")
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,insecure_core_server_that_blocks_auth,pytest_decorator,204,214,11,pytest,0,per_test,1,1,1,3,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L204-L214,human_pre2022,human,,"def insecure_core_server_that_blocks_auth(self, server_credentials):
        server = grpc.server(
            futures.ThreadPoolExecutor(max_workers=10),
            interceptors=(DisallowAuthInterceptor(),),
        )
        Core.add_CoreServiceServicer_to_server(CoreServicer(), server)
        port = find_free_port()
        server.add_insecure_port(f""[::]:{port}"")
        server.start()
        yield port
        server.stop(0)",1
feast-dev/feast,python,4364f0201a3338d1679511a7beabf9b4d188e051,sdk/python/tests/test_client.py,secure_client,pytest_decorator,217,234,17,pytest,2,per_test,1,2,2,2,0,1,https://github.com/feast-dev/feast/blob/4364f0201a3338d1679511a7beabf9b4d188e051/sdk/python/tests/test_client.py#L217-L234,human_pre2022,human,,"def secure_client(self, secure_core_server, secure_serving_server):
        root_certificate_credentials = pkgutil.get_data(
            __name__, _ROOT_CERTIFICATE_RESOURCE_PATH
        )

        ssl_channel_credentials = grpc.ssl_channel_credentials(
            root_certificates=root_certificate_credentials
        )
        with mock.patch(
            ""grpc.ssl_channel_credentials"",
            MagicMock(return_value=ssl_channel_credentials),
        ):
            yield Client(
                core_url=f""localhost:{secure_core_server}"",
                serving_url=f""localhost:{secure_serving_server}"",
                core_enable_ssl=True,
                serving_enable_ssl=True,
            )",1
