repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,is_complete_addition
asyncapi/generator,javascript,b29fcd05b80c06d24b3eaa6abca222b97950617e,apps/generator/test/hooksRegistry.test.js,<anonymous>_55,before_each,56,61,5,,1,per_test,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/b29fcd05b80c06d24b3eaa6abca222b97950617e/apps/generator/test/hooksRegistry.test.js#L56-L61,human,unknown,test,"beforeEach(() => {
      fs.existsSync.mockReturnValue(true);
      fs.readdirSync.mockReturnValue(['preGenerate.js']);
      
      jest.mock('fixtures/template/hooks/preGenerate.js', () => mockPreGenerateHook, { virtual: true });
    })",1
asyncapi/generator,javascript,07345efd4941043da1c72b31929e9d8442b3598c,packages/templates/clients/websocket/test/javascript/acceptance.test.js,<anonymous>_48,after_all,49,55,6,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/07345efd4941043da1c72b31929e9d8442b3598c/packages/templates/clients/websocket/test/javascript/acceptance.test.js#L49-L55,human,unknown,chore,"afterAll(async () => {
    wsClient.close();

    //jest doesn't like that on client closure some logs are printed
    // so we need to wait second or 2 until all logs are printed
    await delay();
  })",1
asyncapi/generator,javascript,07345efd4941043da1c72b31929e9d8442b3598c,packages/templates/clients/websocket/test/javascript/acceptance.test.js,<anonymous>_98,after_all,99,104,6,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/07345efd4941043da1c72b31929e9d8442b3598c/packages/templates/clients/websocket/test/javascript/acceptance.test.js#L99-L104,human,unknown,chore,"afterAll(async () => {
    wsServer.close();
    //jest doesn't like that on client closure some logs are printed
    // so we need to wait second or 2 until all logs are printed
    await delay();
  })",1
asyncapi/generator,javascript,11bbfe7aa72ae60ddc2206c4739a4118644d4410,packages/templates/clients/websocket/javascript/test/components/MessageExamples.test.js,<anonymous>_10,before_all,11,15,5,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/11bbfe7aa72ae60ddc2206c4739a4118644d4410/packages/templates/clients/websocket/javascript/test/components/MessageExamples.test.js#L11-L15,human,unknown,chore,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;
    operations = parsedAsyncAPIDocument.operations();
  })",1
asyncapi/generator,javascript,ede00d948ac0ead5de231b776d7c03bf697e1bce,packages/templates/clients/websocket/javascript/test/components/SendOperation.test.js,<anonymous>_11,before_all,12,15,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/ede00d948ac0ead5de231b776d7c03bf697e1bce/packages/templates/clients/websocket/javascript/test/components/SendOperation.test.js#L12-L15,human,unknown,chore,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,b85a42c1dac334b4091d291308692b5b20ba17b8,packages/helpers/test/operations.test.js,<anonymous>_10,before_all,11,15,5,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/b85a42c1dac334b4091d291308692b5b20ba17b8/packages/helpers/test/operations.test.js#L11-L15,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_v3_path).parse();
    parsedAsyncAPIDocument = parseResult.document;
    operations = parsedAsyncAPIDocument.operations();
  })",1
asyncapi/generator,javascript,d39b8c75f75c8ec0b022f62e48771dbef6ac3ac2,packages/templates/clients/websocket/python/test/components/Constructor.test.js,<anonymous>_13,before_all,14,18,5,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/d39b8c75f75c8ec0b022f62e48771dbef6ac3ac2/packages/templates/clients/websocket/python/test/components/Constructor.test.js#L14-L18,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    servers = parsedAsyncAPIDocument.servers();
  })",1
asyncapi/generator,javascript,14c197a11ef51f5ae802553051ab8703e98a4cb8,packages/templates/clients/websocket/javascript/test/components/AvailableOperations.test.js,<anonymous>_10,before_all,11,14,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/14c197a11ef51f5ae802553051ab8703e98a4cb8/packages/templates/clients/websocket/javascript/test/components/AvailableOperations.test.js#L11-L14,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,630c937cdeb8dd79b689ca24098677e368e12f65,packages/templates/clients/websocket/python/test/components/InitSignature.test.js,<anonymous>_13,before_all,14,18,5,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/630c937cdeb8dd79b689ca24098677e368e12f65/packages/templates/clients/websocket/python/test/components/InitSignature.test.js#L14-L18,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    servers = parsedAsyncAPIDocument.servers();
  })",1
asyncapi/generator,javascript,21dbdb5af5d63fa9e6fc76ae1569f8afcb45125c,packages/templates/clients/websocket/javascript/test/components/OperationHeader.test.js,<anonymous>_11,before_all,12,15,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/21dbdb5af5d63fa9e6fc76ae1569f8afcb45125c/packages/templates/clients/websocket/javascript/test/components/OperationHeader.test.js#L12-L15,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,34586efe1c7dbff03b1cd9e3a0d17336aa531184,packages/templates/clients/websocket/python/test/components/QueryParamsArgumentsDocs.test.js,<anonymous>_12,before_all,13,16,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/34586efe1c7dbff03b1cd9e3a0d17336aa531184/packages/templates/clients/websocket/python/test/components/QueryParamsArgumentsDocs.test.js#L13-L16,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,8a7a126a443fe4376ffa445fd6fe1f9b4cd6e8bb,packages/templates/clients/websocket/python/test/components/Send.test.js,<anonymous>_11,before_all,12,15,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/8a7a126a443fe4376ffa445fd6fe1f9b4cd6e8bb/packages/templates/clients/websocket/python/test/components/Send.test.js#L12-L15,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,596117aec5a8ff99074b556a4cf5d905c00b202a,packages/helpers/test/bindings.test.js,<anonymous>_21,before_all,22,25,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/596117aec5a8ff99074b556a4cf5d905c00b202a/packages/helpers/test/bindings.test.js#L22-L25,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_v3_path).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,2c766653760f757452cd0a3336f852c8a55ec972,packages/templates/clients/websocket/python/test/components/Requires.test.js,<anonymous>_15,before_all,16,19,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/2c766653760f757452cd0a3336f852c8a55ec972/packages/templates/clients/websocket/python/test/components/Requires.test.js#L16-L19,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,915249f2f42d008a4db48be1eb21af7c75695439,packages/templates/clients/websocket/python/test/components/QueryParamsVariables.test.js,<anonymous>_15,before_all,16,19,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/915249f2f42d008a4db48be1eb21af7c75695439/packages/templates/clients/websocket/python/test/components/QueryParamsVariables.test.js#L16-L19,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,877845d01892b3bd44444a1be53d19e55ccb7028,apps/keeper/test/index.test.js,<anonymous>_14,after_all,15,17,3,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/877845d01892b3bd44444a1be53d19e55ccb7028/apps/keeper/test/index.test.js#L15-L17,human,unknown,chore,"afterAll(() => {
    removeCompiledSchemas();
  })",1
asyncapi/generator,javascript,877845d01892b3bd44444a1be53d19e55ccb7028,apps/keeper/test/index.test.js,<anonymous>_22,before_all,23,28,6,,0,per_class,1,1,0,0,0,1,https://github.com/asyncapi/generator/blob/877845d01892b3bd44444a1be53d19e55ccb7028/apps/keeper/test/index.test.js#L23-L28,human,unknown,chore,"beforeAll(async () => {
      const parseResult = await fromFile(parser, asyncapi_v3_path).parse();
      const parsedAsyncAPIDocument = parseResult.document;
      rawSchemas = parsedAsyncAPIDocument.schemas().all().map(schema => schema.json());
      compiledSchemas = await compileSchemas(rawSchemas);
    })",1
asyncapi/generator,javascript,877845d01892b3bd44444a1be53d19e55ccb7028,apps/keeper/test/index.test.js,<anonymous>_76,before_all,77,79,3,,0,per_class,1,1,0,0,0,1,https://github.com/asyncapi/generator/blob/877845d01892b3bd44444a1be53d19e55ccb7028/apps/keeper/test/index.test.js#L77-L79,human,unknown,chore,"beforeAll(async () => {
      compiledSchemas = await compileSchemasByOperationId(asyncapi_v3_path, 'sendHelloMessage');
    })",1
asyncapi/generator,javascript,11a1b8d4a31e22171033ba05fd8457e99975c5b3,packages/helpers/test/discriminators.test.js,<anonymous>_12,before_all,13,18,6,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/11a1b8d4a31e22171033ba05fd8457e99975c5b3/packages/helpers/test/discriminators.test.js#L13-L18,human,unknown,feat,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_v3_path).parse();
    parsedAsyncAPIDocument = parseResult.document;
    channel = parsedAsyncAPIDocument.channels().get('marketDataV1');
    messages = channel.messages();
  })",1
asyncapi/generator,javascript,11a1b8d4a31e22171033ba05fd8457e99975c5b3,packages/helpers/test/discriminators.test.js,<anonymous>_62,before_all,63,66,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/11a1b8d4a31e22171033ba05fd8457e99975c5b3/packages/helpers/test/discriminators.test.js#L63-L66,human,unknown,feat,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_v3_path).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,5f1e08efc73a16cf70b8e334f518b2bb8cbef241,packages/templates/clients/websocket/java/quarkus/test/components/OnTextMessageHandler.test.js,<anonymous>_11,before_all,12,15,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/5f1e08efc73a16cf70b8e334f518b2bb8cbef241/packages/templates/clients/websocket/java/quarkus/test/components/OnTextMessageHandler.test.js#L12-L15,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
asyncapi/generator,javascript,33b17197c32c4a74c10c74e5d4e10c30f8c0ef9a,packages/templates/clients/websocket/java/quarkus/test/components/URIParams.test.js,<anonymous>_14,before_all,15,21,7,,0,per_class,2,1,0,0,0,0,https://github.com/asyncapi/generator/blob/33b17197c32c4a74c10c74e5d4e10c30f8c0ef9a/packages/templates/clients/websocket/java/quarkus/test/components/URIParams.test.js#L15-L21,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    channels = parsedAsyncAPIDocument.channels();
    const queryParams = getQueryParams(channels);
    queryParamsArray = queryParams ? Array.from(queryParams.entries()) : null;
  })",1
asyncapi/generator,javascript,da5384d68b5caf196d02ee3ae6a2f744f11607df,packages/templates/clients/websocket/java/quarkus/test/components/DefaultConstructorSignature.test.js,<anonymous>_14,before_all,15,22,7,,0,per_class,2,1,0,0,0,0,https://github.com/asyncapi/generator/blob/da5384d68b5caf196d02ee3ae6a2f744f11607df/packages/templates/clients/websocket/java/quarkus/test/components/DefaultConstructorSignature.test.js#L15-L22,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    channels = parsedAsyncAPIDocument.channels();
    
    const queryParams = getQueryParams(channels);
    queryParamsArray = queryParams ? Array.from(queryParams.entries()) : null;
  })",1
asyncapi/generator,javascript,f2c88195bc0a56f88312a5e64424a3d604fb4481,packages/components/test/components/Overview.test.js,<anonymous>_15,before_all,16,25,8,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/f2c88195bc0a56f88312a5e64424a3d604fb4481/packages/components/test/components/Overview.test.js#L16-L25,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;

    info = parsedAsyncAPIDocument.info();
    title = info.title();

    const server = getServer(parsedAsyncAPIDocument.servers(), 'production');
    serverUrl = getServerUrl(server);
  })",1
asyncapi/generator,javascript,2be7c9aee91129ec64665f43275e8abcf3e4bb59,packages/templates/clients/websocket/java/quarkus/test/components/Constructor.test.js,<anonymous>_14,before_all,15,20,6,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/2be7c9aee91129ec64665f43275e8abcf3e4bb59/packages/templates/clients/websocket/java/quarkus/test/components/Constructor.test.js#L15-L20,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    channels = parsedAsyncAPIDocument.channels();
    queryParams = getQueryParams(channels);
  })",1
asyncapi/generator,javascript,40df7bdd1b15776bd110c8fae1440af878c842e6,packages/templates/clients/websocket/java/quarkus/test/components/InitConnector.test.js,<anonymous>_15,before_all,16,26,9,,0,per_class,2,1,0,0,0,0,https://github.com/asyncapi/generator/blob/40df7bdd1b15776bd110c8fae1440af878c842e6/packages/templates/clients/websocket/java/quarkus/test/components/InitConnector.test.js#L16-L26,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;

    channels = parsedAsyncAPIDocument.channels();
    const queryParams = getQueryParams(channels);
    queryParamsArray = queryParams ? Array.from(queryParams.entries()) : null;

    const operations = parsedAsyncAPIDocument.operations();
    sendOperations = operations.filterBySend();
  })",1
asyncapi/generator,javascript,2d23c7e6224881e885aef19dcdfdda986c9aa189,packages/templates/clients/websocket/java/quarkus/test/components/ClientDependencies.test.js,<anonymous>_14,before_all,15,20,6,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/2d23c7e6224881e885aef19dcdfdda986c9aa189/packages/templates/clients/websocket/java/quarkus/test/components/ClientDependencies.test.js#L15-L20,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    channels = parsedAsyncAPIDocument.channels();
    queryParams = getQueryParams(channels);
  })",1
asyncapi/generator,javascript,19b03f942adcd978cbacdcc35e53cf8c84fa316e,packages/templates/clients/websocket/java/quarkus/test/components/ConstructorSignature.test.js,<anonymous>_14,before_all,15,22,7,,0,per_class,2,1,0,0,0,0,https://github.com/asyncapi/generator/blob/19b03f942adcd978cbacdcc35e53cf8c84fa316e/packages/templates/clients/websocket/java/quarkus/test/components/ConstructorSignature.test.js#L15-L22,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapiFilePath).parse();
    parsedAsyncAPIDocument = parseResult.document;
    channels = parsedAsyncAPIDocument.channels();

    const queryParams = getQueryParams(channels);
    queryParamsArray = queryParams ? Array.from(queryParams.entries()) : null;
  })",1
asyncapi/generator,javascript,6e8f60ebb4c6d8d76740009d3bd3d588b4eab873,packages/components/test/components/Readme.test.js,<anonymous>_16,before_all,17,20,4,,0,per_class,1,1,0,0,0,0,https://github.com/asyncapi/generator/blob/6e8f60ebb4c6d8d76740009d3bd3d588b4eab873/packages/components/test/components/Readme.test.js#L17-L20,human,unknown,test,"beforeAll(async () => {
    const parseResult = await fromFile(parser, asyncapi_websocket_query).parse();
    parsedAsyncAPIDocument = parseResult.document;
  })",1
