repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,is_complete_addition
alibaba/druid,java,2e788bde25cc1cc41e903b0ba7a6e5a2f4c04dee,core/src/test/java/com/alibaba/druid/bvt/pool/UserPasswordVersionTest.java,tearDown,junit3_teardown,31,33,3,junit,0,per_test,1,1,0,0,0,0,https://github.com/alibaba/druid/blob/2e788bde25cc1cc41e903b0ba7a6e5a2f4c04dee/core/src/test/java/com/alibaba/druid/bvt/pool/UserPasswordVersionTest.java#L31-L33,human,unknown,none,"protected void tearDown() throws Exception {
        dataSource.close();
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/CapacityControllerV3Test.java,setUp,junit5_before_each,67,73,7,junit,0,per_test,1,1,0,1,0,0,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/CapacityControllerV3Test.java#L67-L73,human,unknown,none,"@BeforeEach
    void setUp() {
        EnvUtil.setEnvironment(new StandardEnvironment());
        when(servletContext.getContextPath()).thenReturn(""/nacos"");
        ReflectionTestUtils.setField(capacityControllerV3, ""capacityService"", capacityService);
        mockMvc = MockMvcBuilders.standaloneSetup(capacityControllerV3).build();
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ConfigControllerV3Test.java,setUp,junit5_before_each,116,127,12,junit,0,per_test,1,1,0,1,0,0,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ConfigControllerV3Test.java#L116-L127,human,unknown,none,"@BeforeEach
    void setUp() {
        EnvUtil.setEnvironment(new StandardEnvironment());
        when(servletContext.getContextPath()).thenReturn(""/nacos"");
        ReflectionTestUtils.setField(configControllerV3, ""configSubService"", configSubService);
        ReflectionTestUtils.setField(configControllerV3, ""configInfoPersistService"", configInfoPersistService);
        ReflectionTestUtils.setField(configControllerV3, ""configInfoBetaPersistService"", configInfoBetaPersistService);
        ReflectionTestUtils.setField(configControllerV3, ""configInfoGrayPersistService"", configInfoGrayPersistService);
        ReflectionTestUtils.setField(configControllerV3, ""namespacePersistService"", namespacePersistService);
        ReflectionTestUtils.setField(configControllerV3, ""configOperationService"", configOperationService);
        mockmvc = MockMvcBuilders.standaloneSetup(configControllerV3).build();
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ConfigOpsControllerV3Test.java,after,junit5_after_each,76,82,7,junit,0,per_test,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ConfigOpsControllerV3Test.java#L76-L82,human,unknown,none,"@AfterEach
    void after() {
        datasourceConfigurationMockedStatic.close();
        dynamicDataSourceMockedStatic.close();
        applicationUtilsMockedStatic.close();
        ConfigCommonConfig.getInstance().setDerbyOpsEnabled(false);
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ConfigOpsControllerV3Test.java,init,junit5_before_each,84,93,9,junit,0,per_test,1,1,0,0,0,1,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ConfigOpsControllerV3Test.java#L84-L93,human,unknown,none,"@BeforeEach
    void init() {
        when(servletContext.getContextPath()).thenReturn(""/nacos"");
        ReflectionTestUtils.setField(configOpsControllerV3, ""dumpService"", dumpService);
        mockMvc = MockMvcBuilders.standaloneSetup(configOpsControllerV3).build();
        
        datasourceConfigurationMockedStatic = Mockito.mockStatic(DatasourceConfiguration.class);
        dynamicDataSourceMockedStatic = Mockito.mockStatic(DynamicDataSource.class);
        applicationUtilsMockedStatic = Mockito.mockStatic(ApplicationUtils.class);
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/HistoryControllerV3Test.java,setUp,junit5_before_each,60,63,4,junit,0,per_test,1,1,0,1,0,0,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/HistoryControllerV3Test.java#L60-L63,human,unknown,none,"@BeforeEach
    void setUp() {
        historyControllerV3 = new HistoryControllerV3(historyService);
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ListenerControllerV3Test.java,setUp,junit5_before_each,64,70,7,junit,0,per_test,1,1,0,1,0,0,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/ListenerControllerV3Test.java#L64-L70,human,unknown,none,"@BeforeEach
    void setUp() {
        EnvUtil.setEnvironment(new StandardEnvironment());
        when(servletContext.getContextPath()).thenReturn(""/nacos"");
        ReflectionTestUtils.setField(listenerControllerV3, ""configSubService"", configSubService);
        mockmvc = MockMvcBuilders.standaloneSetup(listenerControllerV3).build();
    }",1
alibaba/nacos,java,21811eadd4005dfb65fb75f3f5b96a48a6f93520,config/src/test/java/com/alibaba/nacos/config/server/controller/v3/MetricControllerV3Test.java,setUp,junit5_before_each,77,84,8,junit,0,per_test,1,1,0,1,0,0,https://github.com/alibaba/nacos/blob/21811eadd4005dfb65fb75f3f5b96a48a6f93520/config/src/test/java/com/alibaba/nacos/config/server/controller/v3/MetricControllerV3Test.java#L77-L84,human,unknown,none,"@BeforeEach
    void setUp() {
        EnvUtil.setEnvironment(new StandardEnvironment());
        when(servletContext.getContextPath()).thenReturn(""/nacos"");
        ReflectionTestUtils.setField(metricsControllerV3, ""serverMemberManager"", memberManager);
        ReflectionTestUtils.setField(metricsControllerV3, ""connectionManager"", connectionManager);
        mockMvc = MockMvcBuilders.standaloneSetup(metricsControllerV3).build();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/NacosMaintainerFactoryTest.java,setUp,junit5_before_each,37,40,4,junit,1,per_test,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/NacosMaintainerFactoryTest.java#L37-L40,human,unknown,none,"@BeforeEach
    void setUp() {
        mockConfigMaintainerService = Mockito.mock(ConfigMaintainerService.class);
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/AbstractServerListManagerTest.java,setUp,junit5_before_each,45,48,4,junit,0,per_test,1,1,0,0,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/AbstractServerListManagerTest.java#L45-L48,human,unknown,none,"@BeforeEach
    void setUp() {
        properties = NacosClientProperties.PROTOTYPE.derive();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/AbstractServerListManagerTest.java,tearDown,junit5_after_each,50,55,6,junit,0,per_test,2,2,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/AbstractServerListManagerTest.java#L50-L55,human,unknown,none,"@AfterEach
    void tearDown() throws NacosException {
        if (null != serverListManager) {
            serverListManager.shutdown();
        }
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/EndpointServerListProviderTest.java,setUp,junit5_before_each,65,70,6,junit,0,per_test,1,1,0,1,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/EndpointServerListProviderTest.java#L65-L70,human,unknown,none,"@BeforeEach
    void setUp() {
        requestSuccess = new HttpRestResult<>(Header.EMPTY, 200, ""\n127.0.0.1\nlocalhost:9848"", ""success"");
        serverListProvider = new EndpointServerListProvider();
        properties = NacosClientProperties.PROTOTYPE.derive();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/EndpointServerListProviderTest.java,tearDown,junit5_after_each,72,80,9,junit,0,per_test,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/EndpointServerListProviderTest.java#L72-L80,human,unknown,none,"@AfterEach
    void tearDown() throws NacosException {
        System.clearProperty(PropertyKeyConst.SystemEnv.ALIBABA_ALIWARE_ENDPOINT_URL);
        System.clearProperty(PropertyKeyConst.SystemEnv.ALIBABA_ALIWARE_ENDPOINT_PORT);
        System.clearProperty(PropertyKeyConst.SystemEnv.ALIBABA_ALIWARE_ENDPOINT_CONTEXT_PATH);
        System.clearProperty(PropertyKeyConst.ENDPOINT_CLUSTER_NAME);
        System.clearProperty(SystemPropertyKeyConst.IS_USE_ENDPOINT_PARSING_RULE);
        serverListProvider.shutdown();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/PropertiesListProviderTest.java,setUp,junit5_before_each,36,39,4,junit,0,per_test,1,1,0,1,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/PropertiesListProviderTest.java#L36-L39,human,unknown,none,"@BeforeEach
    void setUp() {
        propertiesListProvider = new PropertiesListProvider();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/PropertiesListProviderTest.java,tearDown,junit5_after_each,41,44,4,junit,0,per_test,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/address/PropertiesListProviderTest.java#L41-L44,human,unknown,none,"@AfterEach
    void tearDown() throws NacosException {
        propertiesListProvider.shutdown();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/config/NacosConfigMaintainerServiceTest.java,setUp,junit5_before_each,75,84,10,junit,0,per_test,1,1,0,2,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/config/NacosConfigMaintainerServiceTest.java#L75-L84,human,unknown,none,"@BeforeEach
    void setUp() throws Exception {
        MockitoAnnotations.openMocks(this);
        Properties properties = new Properties();
        properties.setProperty(""serverAddr"", ""localhost:8848"");
        nacosConfigMaintainerService = new NacosConfigMaintainerService(properties);
        Field clientHttpProxyField = NacosConfigMaintainerService.class.getDeclaredField(""clientHttpProxy"");
        clientHttpProxyField.setAccessible(true);
        clientHttpProxyField.set(nacosConfigMaintainerService, clientHttpProxy);
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/NacosClientPropertiesTest.java,init,junit5_before_all,33,36,4,junit,0,per_class,1,1,0,0,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/NacosClientPropertiesTest.java#L33-L36,human,unknown,none,"@BeforeAll
    static void init() {
        System.setProperty(""nacos.env.first"", ""jvm"");
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/NacosClientPropertiesTest.java,teardown,junit5_after_all,38,41,4,junit,0,per_class,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/NacosClientPropertiesTest.java#L38-L41,human,unknown,none,"@AfterAll
    static void teardown() {
        System.clearProperty(""nacos.env.first"");
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java,init,junit5_before_all,42,45,4,junit,0,per_class,1,1,0,0,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java#L42-L45,human,unknown,none,"@BeforeAll
    static void init() {
        System.setProperty(Constants.SysEnv.NACOS_ENV_FIRST, ""jvm"");
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java,teardown,junit5_after_all,47,50,4,junit,0,per_class,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java#L47-L50,human,unknown,none,"@AfterAll
    static void teardown() {
        System.clearProperty(Constants.SysEnv.NACOS_ENV_FIRST);
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java,setUp,junit5_before_each,52,56,5,junit,0,per_test,1,1,0,0,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java#L52-L56,human,unknown,none,"@BeforeEach
    void setUp() throws Exception {
        initMethod = SearchableProperties.class.getDeclaredMethod(""init"");
        initMethod.setAccessible(true);
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java,tearDown,junit5_after_each,58,62,5,junit,0,per_test,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SearchablePropertiesTest.java#L58-L62,human,unknown,none,"@AfterEach
    void tearDown() throws Exception {
        init();
        initMethod.invoke(null);
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SystemEnvPropertySourceTest.java,setUp,junit5_before_each,39,50,12,junit,0,per_test,1,1,0,1,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/SystemEnvPropertySourceTest.java#L39-L50,human,unknown,none,"@BeforeEach
    void setUp() throws Exception {
        systemEnvPropertySource = new SystemEnvPropertySource();
        mockEnvMap = new HashMap<>();
        Field envField = SystemEnvPropertySource.class.getDeclaredField(""env"");
        envField.setAccessible(true);
        envField.set(systemEnvPropertySource, mockEnvMap);
        mockEnvMap.put(""testcase1"", ""value1"");
        mockEnvMap.put(""test_case_2"", ""value2"");
        mockEnvMap.put(""TESTCASE3"", ""value3"");
        mockEnvMap.put(""TEST_CASE_4"", ""value4"");
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/convert/CompositeConverterTest.java,setUp,junit5_before_each,35,38,4,junit,0,per_test,1,1,0,1,0,1,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/convert/CompositeConverterTest.java#L35-L38,human,unknown,none,"@BeforeEach
    void setUp() throws Exception {
        compositeConverter = new CompositeConverter();
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/convert/CompositeConverterTest.java,tearDown,junit5_after_each,40,42,3,junit,0,per_test,1,1,0,0,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/env/convert/CompositeConverterTest.java#L40-L42,human,unknown,none,"@AfterEach
    void tearDown() throws Exception {
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/naming/NacosNamingMaintainerServiceTest.java,setUp,junit5_before_each,64,73,10,junit,0,per_test,1,1,0,2,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/naming/NacosNamingMaintainerServiceTest.java#L64-L73,human,unknown,none,"@BeforeEach
    void setUp() throws Exception {
        MockitoAnnotations.openMocks(this);
        Properties properties = new Properties();
        properties.setProperty(""serverAddr"", ""localhost:8848"");
        nacosNamingMaintainerService = new NacosNamingMaintainerService(properties);
        Field clientHttpProxyField = NacosNamingMaintainerService.class.getDeclaredField(""clientHttpProxy"");
        clientHttpProxyField.setAccessible(true);
        clientHttpProxyField.set(nacosNamingMaintainerService, clientHttpProxy);
    }",1
alibaba/nacos,java,de4a811a18037efc69946456dbc3fe6b32610cf5,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/remote/ClientHttpProxyTest.java,setUp,junit5_before_each,61,82,18,junit,4,per_test,1,1,0,2,0,0,https://github.com/alibaba/nacos/blob/de4a811a18037efc69946456dbc3fe6b32610cf5/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/remote/ClientHttpProxyTest.java#L61-L82,human,unknown,none,"@BeforeEach
    public void setUp() throws Exception {
        mockServerListManager = mock(DefaultServerListManager.class);
        mockNacosRestTemplate = mock(NacosRestTemplate.class);
        mockNacosAsyncRestTemplate = mock(NacosAsyncRestTemplate.class);
        
        HttpClientManager mockHttpClientManager = mock(HttpClientManager.class);
        when(mockHttpClientManager.getNacosRestTemplate()).thenReturn(mockNacosRestTemplate);
        when(mockHttpClientManager.getNacosAsyncRestTemplate()).thenReturn(mockNacosAsyncRestTemplate);
        
        Field instanceField = HttpClientManager.class.getDeclaredField(""httpClientManager"");
        instanceField.setAccessible(true);
        instanceField.set(null, mockHttpClientManager);
        
        Properties properties = new Properties();
        properties.setProperty(""serverAddr"", ""localhost:8848"");
        clientHttpProxy = new ClientHttpProxy(properties);
        
        Field serverListManagerField = ClientHttpProxy.class.getDeclaredField(""serverListManager"");
        serverListManagerField.setAccessible(true);
        serverListManagerField.set(clientHttpProxy, mockServerListManager);
    }",1
