repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
kestra-io/kestra,typescript,fc334c004bb1a79a4e7ae700626dd17ad1a64336,ui/packages/design-system/tests/units/Data/KsFilter/MobileFilter.test.ts,<anonymous>_73,after_each,74,76,3,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/fc334c004bb1a79a4e7ae700626dd17ad1a64336/ui/packages/design-system/tests/units/Data/KsFilter/MobileFilter.test.ts#L74-L76,claude,agent,feat,"afterEach(() => {
    document.body.innerHTML = """"
})",2026-06-16,6.809034907597536,1
kestra-io/kestra,typescript,fc334c004bb1a79a4e7ae700626dd17ad1a64336,ui/packages/design-system/tests/units/Data/useTableColumns.test.ts,<anonymous>_16,before_each,17,17,1,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/fc334c004bb1a79a4e7ae700626dd17ad1a64336/ui/packages/design-system/tests/units/Data/useTableColumns.test.ts#L17-L17,claude,agent,feat,beforeEach(() => localStorage.clear()),2026-06-16,6.809034907597536,1
kestra-io/kestra,typescript,fc334c004bb1a79a4e7ae700626dd17ad1a64336,ui/tests/unit/filter/composables/useComplexFilters.spec.ts,<anonymous>_17,before_each,18,20,3,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/fc334c004bb1a79a4e7ae700626dd17ad1a64336/ui/tests/unit/filter/composables/useComplexFilters.spec.ts#L18-L20,claude,agent,feat,"beforeEach(() => {
        route.query = {}
    })",2026-06-16,6.809034907597536,1
kestra-io/kestra,typescript,fc334c004bb1a79a4e7ae700626dd17ad1a64336,ui/tests/unit/filter/composables/useQuickStateFilter.spec.ts,<anonymous>_17,before_each,18,21,4,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/fc334c004bb1a79a4e7ae700626dd17ad1a64336/ui/tests/unit/filter/composables/useQuickStateFilter.spec.ts#L18-L21,claude,agent,feat,"beforeEach(() => {
        replace.mockClear()
        route.query = {}
    })",2026-06-16,6.809034907597536,1
kestra-io/kestra,typescript,fc334c004bb1a79a4e7ae700626dd17ad1a64336,ui/tests/unit/filter/composables/useStateFilter.spec.ts,<anonymous>_33,before_each,34,38,5,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/fc334c004bb1a79a4e7ae700626dd17ad1a64336/ui/tests/unit/filter/composables/useStateFilter.spec.ts#L34-L38,claude,agent,feat,"beforeEach(() => {
        push.mockClear()
        route.query = {}
        route.params = {}
    })",2026-06-16,6.809034907597536,1
kestra-io/kestra,typescript,5e378e1d50999ece11cde35321d922c350bbd262,ui/tests/unit/components/flows/SourceSearchPreview.spec.ts,<anonymous>_104,before_each,105,113,9,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/5e378e1d50999ece11cde35321d922c350bbd262/ui/tests/unit/components/flows/SourceSearchPreview.spec.ts#L105-L113,claude,agent,feat,"beforeEach(() => {
        mockLoadFlow.mockReset()
        mockSetSelection.mockReset()
        mockRevealRangeInCenter.mockReset()
        mockFindMatches.mockReset()
        mockClearDecoration.mockReset()
        mockCreateDecorationsCollection.mockClear()
        mockGetModel.mockReturnValue({findMatches: mockFindMatches})
    })",2026-06-18,6.8145106091718,1
kestra-io/kestra,typescript,1f140e89c1f09821fa64e482f1442cb7debe8d2e,ui/packages/design-system/tests/units/Data/KsFilter/useSavedFilters.test.ts,<anonymous>_29,before_each,30,42,12,,0,per_test,1,1,0,0,0,1,https://github.com/kestra-io/kestra/blob/1f140e89c1f09821fa64e482f1442cb7debe8d2e/ui/packages/design-system/tests/units/Data/KsFilter/useSavedFilters.test.ts#L30-L42,claude,agent,fix,"beforeEach(async () => {
    localStorage.clear()
    const mod = await import(""../../../../src/components/Data/KsDataTable/filter/composables/useSavedFilters"")
    useSavedFilters = mod.useSavedFilters

    const router = createRouter({
        history: createMemoryHistory(),
        routes: [{path: ""/"", component: {template: ""<div/>""}}],
    })
    app = createApp({template: ""<div/>""})
    app.use(router)
    app.mount(document.createElement(""div""))
})",2026-06-18,6.8145106091718,1
kestra-io/kestra,typescript,1f140e89c1f09821fa64e482f1442cb7debe8d2e,ui/packages/design-system/tests/units/Data/KsFilter/useSavedFilters.test.ts,<anonymous>_43,after_each,44,47,4,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/1f140e89c1f09821fa64e482f1442cb7debe8d2e/ui/packages/design-system/tests/units/Data/KsFilter/useSavedFilters.test.ts#L44-L47,claude,agent,fix,"afterEach(() => {
    app.unmount()
    localStorage.clear()
})",2026-06-18,6.8145106091718,1
kestra-io/kestra,typescript,dcb7b6c3a0a29063aaa332f58f1ed8883158e062,ui/tests/unit/composables/subflowLinkProvider.spec.ts,<anonymous>_95,before_each,96,98,3,,0,per_test,1,1,0,0,0,1,https://github.com/kestra-io/kestra/blob/dcb7b6c3a0a29063aaa332f58f1ed8883158e062/ui/tests/unit/composables/subflowLinkProvider.spec.ts#L96-L98,claude,agent,feat,"beforeEach(() => {
        openSpy = vi.spyOn(window, ""open"").mockImplementation(() => null)
    })",2026-06-19,6.8172484599589325,1
kestra-io/kestra,typescript,dcb7b6c3a0a29063aaa332f58f1ed8883158e062,ui/tests/unit/composables/subflowLinkProvider.spec.ts,<anonymous>_99,after_each,100,102,3,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/dcb7b6c3a0a29063aaa332f58f1ed8883158e062/ui/tests/unit/composables/subflowLinkProvider.spec.ts#L100-L102,claude,agent,feat,"afterEach(() => {
        openSpy.mockRestore()
    })",2026-06-19,6.8172484599589325,1
kestra-io/kestra,typescript,dcb7b6c3a0a29063aaa332f58f1ed8883158e062,ui/tests/unit/utils/openFlow.spec.ts,<anonymous>_13,before_each,14,16,3,,0,per_test,1,1,0,0,0,1,https://github.com/kestra-io/kestra/blob/dcb7b6c3a0a29063aaa332f58f1ed8883158e062/ui/tests/unit/utils/openFlow.spec.ts#L14-L16,claude,agent,feat,"beforeEach(() => {
        openSpy = vi.spyOn(window, ""open"").mockImplementation(() => null)
    })",2026-06-19,6.8172484599589325,1
kestra-io/kestra,typescript,dcb7b6c3a0a29063aaa332f58f1ed8883158e062,ui/tests/unit/utils/openFlow.spec.ts,<anonymous>_17,after_each,18,20,3,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/dcb7b6c3a0a29063aaa332f58f1ed8883158e062/ui/tests/unit/utils/openFlow.spec.ts#L18-L20,claude,agent,feat,"afterEach(() => {
        openSpy.mockRestore()
    })",2026-06-19,6.8172484599589325,1
kestra-io/kestra,typescript,659356cd40475ae1b8a7f1d24151f74b3f56ab0e,ui/tests/unit/composables/useLogDisplay.spec.ts,<anonymous>_3,before_each,4,7,4,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/659356cd40475ae1b8a7f1d24151f74b3f56ab0e/ui/tests/unit/composables/useLogDisplay.spec.ts#L4-L7,claude,agent,feat,"beforeEach(() => {
        localStorage.clear()
        vi.resetModules()
    })",2026-06-30,6.847364818617385,1
kestra-io/kestra,typescript,659356cd40475ae1b8a7f1d24151f74b3f56ab0e,ui/tests/unit/utils/appFontSize.spec.ts,<anonymous>_24,before_each,25,27,3,,0,per_test,1,1,0,0,0,1,https://github.com/kestra-io/kestra/blob/659356cd40475ae1b8a7f1d24151f74b3f56ab0e/ui/tests/unit/utils/appFontSize.spec.ts#L25-L27,claude,agent,feat,"beforeEach(() => {
        localStorage.clear()
    })",2026-06-30,6.847364818617385,1
kestra-io/kestra,typescript,659356cd40475ae1b8a7f1d24151f74b3f56ab0e,ui/tests/unit/utils/appFontSize.spec.ts,<anonymous>_28,after_each,29,31,3,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/659356cd40475ae1b8a7f1d24151f74b3f56ab0e/ui/tests/unit/utils/appFontSize.spec.ts#L29-L31,claude,agent,feat,"afterEach(() => {
        localStorage.clear()
    })",2026-06-30,6.847364818617385,1
kestra-io/kestra,typescript,659356cd40475ae1b8a7f1d24151f74b3f56ab0e,ui/tests/unit/utils/appFontSize.spec.ts,<anonymous>_50,before_each,51,54,4,,0,per_test,1,1,0,0,0,1,https://github.com/kestra-io/kestra/blob/659356cd40475ae1b8a7f1d24151f74b3f56ab0e/ui/tests/unit/utils/appFontSize.spec.ts#L51-L54,claude,agent,feat,"beforeEach(() => {
        localStorage.clear()
        document.documentElement.style.removeProperty(""--ks-font-scale"")
    })",2026-06-30,6.847364818617385,1
kestra-io/kestra,typescript,659356cd40475ae1b8a7f1d24151f74b3f56ab0e,ui/tests/unit/utils/appFontSize.spec.ts,<anonymous>_55,after_each,56,58,3,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/659356cd40475ae1b8a7f1d24151f74b3f56ab0e/ui/tests/unit/utils/appFontSize.spec.ts#L56-L58,claude,agent,feat,"afterEach(() => {
        localStorage.clear()
    })",2026-06-30,6.847364818617385,1
kestra-io/kestra,typescript,567e903e4eaa7295b7d45162c00a34fcc84fc5d8,ui/tests/unit/composables/useTaskRunOutputs.spec.ts,<anonymous>_15,before_each,16,19,4,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/567e903e4eaa7295b7d45162c00a34fcc84fc5d8/ui/tests/unit/composables/useTaskRunOutputs.spec.ts#L16-L19,claude,agent,fix,"beforeEach(() => {
        taskOutputsInformationMock.mockReset()
        taskRunOutputsMock.mockReset()
    })",2026-07-16,6.891170431211499,1
kestra-io/kestra,typescript,c8e7df469308bfe12c15174960afbfcbfc0a3547,ui/tests/unit/stores/executionsFollow.spec.ts,<anonymous>_48,before_each,49,52,4,,0,per_test,1,1,0,0,0,0,https://github.com/kestra-io/kestra/blob/c8e7df469308bfe12c15174960afbfcbfc0a3547/ui/tests/unit/stores/executionsFollow.spec.ts#L49-L52,claude,agent,refactor,"beforeEach(() => {
        setActivePinia(createPinia())
        followExecutionMock.mockReset()
    })",2026-07-17,6.893908281998631,1
tronprotocol/wallet-cli,typescript,3e31a386e46b3c9e1b8285d0b8e2b8a0e341c947,ts/test/contract-deploy.test.ts,<anonymous>_74,before_each,75,77,3,,0,per_test,1,1,0,0,0,0,https://github.com/tronprotocol/wallet-cli/blob/3e31a386e46b3c9e1b8285d0b8e2b8a0e341c947/ts/test/contract-deploy.test.ts#L75-L77,claude,agent,fix,"beforeEach(() => {
    HOME = mkdtempSync(join(tmpdir(), ""wcli-deploy-""));
  })",2026-07-01,8.410677618069816,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/download.test.ts,<anonymous>_27,before_each,28,35,8,,0,per_test,1,1,0,1,0,1,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/download.test.ts#L28-L35,claude,agent,feat,"beforeEach(() => {
        originalFetch = globalThis.fetch;
        exitCode = undefined;
        process.exit = mock.fn((code?: number) => {
            exitCode = code as number;
            throw new Error(`process.exit(${code})`);
        }) as never;
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/download.test.ts,<anonymous>_36,after_each,37,40,4,,0,per_test,1,1,0,0,0,0,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/download.test.ts#L37-L40,claude,agent,feat,"afterEach(() => {
        globalThis.fetch = originalFetch;
        process.exit = originalExit;
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/github.test.ts,<anonymous>_22,before_each,23,25,3,,0,per_test,1,1,0,0,0,1,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/github.test.ts#L23-L25,claude,agent,feat,"beforeEach(() => {
        originalFetch = globalThis.fetch;
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/github.test.ts,<anonymous>_26,after_each,27,30,4,,0,per_test,1,1,0,0,0,0,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/github.test.ts#L27-L30,claude,agent,feat,"afterEach(() => {
        globalThis.fetch = originalFetch;
        delete process.env.GITHUB_TOKEN;
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/github.test.ts,<anonymous>_178,before_each,179,181,3,,0,per_test,1,1,0,0,0,1,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/github.test.ts#L179-L181,claude,agent,feat,"beforeEach(() => {
        originalFetch = globalThis.fetch;
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/github.test.ts,<anonymous>_182,after_each,183,185,3,,0,per_test,1,1,0,0,0,0,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/github.test.ts#L183-L185,claude,agent,feat,"afterEach(() => {
        globalThis.fetch = originalFetch;
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/list.test.ts,<anonymous>_21,before_each,22,28,7,,0,per_test,1,1,0,0,0,1,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/list.test.ts#L22-L28,claude,agent,feat,"beforeEach(() => {
        originalFetch = globalThis.fetch;
        logOutput.length = 0;
        console.log = (...args: unknown[]) => {
            logOutput.push(args.join(' '));
        };
    })",2026-02-16,16.42984257357974,1
clientio/joint,typescript,4ee90417ebc81490d736c6da97c2606b57c98d7b,packages/joint-cli/src/__tests__/list.test.ts,<anonymous>_29,after_each,30,33,4,,0,per_test,1,1,0,0,0,0,https://github.com/clientio/joint/blob/4ee90417ebc81490d736c6da97c2606b57c98d7b/packages/joint-cli/src/__tests__/list.test.ts#L30-L33,claude,agent,feat,"afterEach(() => {
        globalThis.fetch = originalFetch;
        console.log = originalLog;
    })",2026-02-16,16.42984257357974,1
eva-engine/eva.js,typescript,d61af5bc644eead1d5352eec2eb0e756941882a3,packages/eva.js/__tests__/observer.spec.ts,<anonymous>_278,before_each,279,283,5,,0,per_test,1,1,0,1,0,1,https://github.com/eva-engine/eva.js/blob/d61af5bc644eead1d5352eec2eb0e756941882a3/packages/eva.js/__tests__/observer.spec.ts#L279-L283,claude,agent,feat,"beforeEach(() => {
    initObserver(BaseHostSystem as any);
    system = new BaseHostSystem();
    setSystemObserver(system as any, BaseHostSystem as any);
  })",2026-06-28,5.30321697467488,1
eva-engine/eva.js,typescript,d61af5bc644eead1d5352eec2eb0e756941882a3,packages/eva.js/__tests__/observer.spec.ts,<anonymous>_283,after_each,284,286,3,,0,per_test,1,1,0,0,0,0,https://github.com/eva-engine/eva.js/blob/d61af5bc644eead1d5352eec2eb0e756941882a3/packages/eva.js/__tests__/observer.spec.ts#L284-L286,claude,agent,feat,"afterEach(() => {
    testUtils.clearLocal();
  })",2026-06-28,5.30321697467488,1
eva-engine/eva.js,typescript,d61af5bc644eead1d5352eec2eb0e756941882a3,packages/plugin-behavior-script/__tests__/ctx-fsm-attach.spec.ts,<anonymous>_53,before_each,54,57,4,,0,per_test,1,1,0,0,0,0,https://github.com/eva-engine/eva.js/blob/d61af5bc644eead1d5352eec2eb0e756941882a3/packages/plugin-behavior-script/__tests__/ctx-fsm-attach.spec.ts#L54-L57,claude,agent,feat,"beforeEach(() => {
    getSignalBus().clear();
    jest.restoreAllMocks();
  })",2026-06-28,5.30321697467488,1
foundry376/mailspring,typescript,fcce8ac527a8d68e814884165dec70134fa63285,app/spec/linux-dnd-utils-spec.ts,<anonymous>_71,before_each,72,76,5,,0,per_test,1,1,0,0,0,1,https://github.com/foundry376/mailspring/blob/fcce8ac527a8d68e814884165dec70134fa63285/app/spec/linux-dnd-utils-spec.ts#L72-L76,claude,agent,none,"beforeEach(() => {
    clearDoNotDisturbCache();
    mockedExecFile.mockReset();
    Object.defineProperty(process, 'platform', { value: 'linux' });
  })",2026-02-07,9.316906228610542,1
foundry376/mailspring,typescript,fcce8ac527a8d68e814884165dec70134fa63285,app/spec/linux-dnd-utils-spec.ts,<anonymous>_77,after_each,78,81,4,,0,per_test,1,1,0,0,0,0,https://github.com/foundry376/mailspring/blob/fcce8ac527a8d68e814884165dec70134fa63285/app/spec/linux-dnd-utils-spec.ts#L78-L81,claude,agent,none,"afterEach(() => {
    Object.defineProperty(process, 'platform', { value: originalPlatform });
    process.env.XDG_CURRENT_DESKTOP = originalEnv;
  })",2026-02-07,9.316906228610542,1
foundry376/mailspring,typescript,9eea595a1598b621648a0e34c01b00e807ae48af,app/spec/ics-event-helpers-spec.ts,<anonymous>_425,before_each,426,436,11,,0,per_test,1,1,0,0,0,0,https://github.com/foundry376/mailspring/blob/9eea595a1598b621648a0e34c01b00e807ae48af/app/spec/ics-event-helpers-spec.ts#L426-L436,claude,agent,none,"beforeEach(function () {
    const result = ICSEventHelpers.createRecurrenceException(
      DAILY_STANDUP_ICS,
      T_OCC2_START,
      T_NEW_START,
      T_NEW_END,
      false
    );
    masterIcsWithException = result.masterIcs;
    recurrenceId = result.recurrenceId;
  })",2026-03-08,9.396303901437372,1
foundry376/mailspring,typescript,9eea595a1598b621648a0e34c01b00e807ae48af,app/spec/ics-event-helpers-spec.ts,<anonymous>_504,before_each,505,515,11,,0,per_test,1,1,0,0,0,0,https://github.com/foundry376/mailspring/blob/9eea595a1598b621648a0e34c01b00e807ae48af/app/spec/ics-event-helpers-spec.ts#L505-L515,claude,agent,none,"beforeEach(function () {
    const result = ICSEventHelpers.createRecurrenceException(
      DAILY_STANDUP_ICS,
      T_OCC2_START,
      T_NEW_START,
      T_NEW_END,
      false
    );
    masterIcsWithException = result.masterIcs;
    originalRecurrenceId = result.recurrenceId; // '20260302T060000Z'
  })",2026-03-08,9.396303901437372,1
foundry376/mailspring,typescript,9eea595a1598b621648a0e34c01b00e807ae48af,app/spec/recurring-event-actions-spec.ts,<anonymous>_115,before_each,116,120,5,,0,per_test,1,1,0,0,0,0,https://github.com/foundry376/mailspring/blob/9eea595a1598b621648a0e34c01b00e807ae48af/app/spec/recurring-event-actions-spec.ts#L116-L120,claude,agent,none,"beforeEach(function () {
    spyOn(ICSEventHelpers, 'updateEventTimes').andCallFake((ics, _opts) => ics);
    spyOn(Actions, 'queueTask');
    spyOn(SyncbackEventTask, 'forUpdating').andCallFake(opts => ({ _opts: opts }));
  })",2026-03-08,9.396303901437372,1
foundry376/mailspring,typescript,9eea595a1598b621648a0e34c01b00e807ae48af,app/spec/recurring-event-actions-spec.ts,<anonymous>_208,before_each,209,218,10,,0,per_test,1,1,0,0,0,0,https://github.com/foundry376/mailspring/blob/9eea595a1598b621648a0e34c01b00e807ae48af/app/spec/recurring-event-actions-spec.ts#L209-L218,claude,agent,none,"beforeEach(function () {
    spyOn(ICSEventHelpers, 'createRecurrenceException').andCallFake(
      (_masterIcs, _origStart, _newStart, _newEnd, _isAllDay) => ({
        masterIcs: FAKE_MASTER_ICS_WITH_EXCEPTION,
        recurrenceId: '20260302T060000Z',
      })
    );
    spyOn(Actions, 'queueTask');
    spyOn(SyncbackEventTask, 'forUpdating').andCallFake(opts => ({ _opts: opts }));
  })",2026-03-08,9.396303901437372,1
