repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,is_complete_addition
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_172,before_each,173,176,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_249,before_each,250,253,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_328,before_each,329,332,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_405,before_each,406,409,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_497,before_each,498,502,5,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_568,before_each,569,572,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_606,before_each,607,613,7,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_614,after_each,615,620,6,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_840,before_each,841,844,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/plugins/queue/smtp_forward.js,<anonymous>_961,before_each,962,965,4,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/server.js,<anonymous>_191,after_each,192,194,3,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/server.js,<anonymous>_250,after_each,251,253,3,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/server.js,<anonymous>_415,after_each,416,418,3,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/server.js,<anonymous>_474,after_each,475,477,3,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_121,before_each,122,124,3,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_659,before_each,660,660,1,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_660,after_each,661,661,1,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_680,before_each,681,687,7,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_758,before_each,759,764,6,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_764,after_each,765,765,1,,0,1
haraka/haraka,javascript,d1b887e96842bdabfb40fd39eaeb8a8080bf35f5,test/smtp_client.js,<anonymous>_1092,before_each,1093,1102,10,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_45,before_each,46,46,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_106,before_each,107,118,12,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_133,before_each,134,140,7,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_151,before_each,152,152,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_178,before_each,179,179,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_186,before_each,187,187,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_194,before_each,195,195,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_223,before_each,224,224,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_270,before_each,271,271,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_292,before_each,293,293,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_351,before_each,352,352,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_372,before_each,373,373,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_393,before_each,394,394,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/connection.js,<anonymous>_411,before_each,412,412,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/outbound/bounce_net_errors.js,<anonymous>_62,before_each,63,63,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/outbound/bounce_net_errors.js,<anonymous>_63,after_each,64,64,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/outbound/bounce_rfc3464.js,<anonymous>_60,before_each,61,61,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/outbound/bounce_rfc3464.js,<anonymous>_61,after_each,62,62,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/outbound/hmail.js,<anonymous>_115,mocha_before,116,116,1,,0,1
haraka/haraka,javascript,73df80fce229b6ebe537599531c1cab58b2990b3,test/transaction.js,<anonymous>_38,before_each,39,39,1,,0,1
haraka/haraka,javascript,a63d4721638755252ecaa1220ad54ebfd1f380af,test/transaction.js,<anonymous>_388,before_each,389,389,1,,0,1
haraka/haraka,javascript,e85fd8c5bffa031d071c663819bc4be61e59b7aa,test/outbound/queue.js,<anonymous>_190,before_each,191,193,3,,0,1
haraka/haraka,javascript,e85fd8c5bffa031d071c663819bc4be61e59b7aa,test/outbound/queue.js,<anonymous>_194,after_each,195,197,3,,0,1
haraka/haraka,javascript,e85fd8c5bffa031d071c663819bc4be61e59b7aa,test/outbound/queue.js,<anonymous>_211,before_each,212,214,3,,0,1
haraka/haraka,javascript,e85fd8c5bffa031d071c663819bc4be61e59b7aa,test/outbound/queue.js,<anonymous>_215,after_each,216,218,3,,0,1
haraka/haraka,javascript,e85fd8c5bffa031d071c663819bc4be61e59b7aa,test/outbound/queue.js,<anonymous>_231,before_each,232,234,3,,0,1
haraka/haraka,javascript,e85fd8c5bffa031d071c663819bc4be61e59b7aa,test/outbound/queue.js,<anonymous>_235,after_each,236,238,3,,0,1
zapier/zapier-platform,javascript,92af050ad0fe49d623507fa4fb96d69a947d8234,packages/core/test/checks.js,<anonymous>_29,before_each,30,41,12,,0,1
zapier/zapier-platform,javascript,808d884a497a563fa130a58fde813c7fef91af73,example-apps/oauth1-trello-typescript/src/test/authentication.test.ts,<anonymous>_20,before_all,21,28,8,,0,1
zapier/zapier-platform,javascript,808d884a497a563fa130a58fde813c7fef91af73,example-apps/oauth2-typescript/src/test/authentication.test.ts,<anonymous>_18,before_all,19,26,8,,0,1
zapier/zapier-platform,javascript,808d884a497a563fa130a58fde813c7fef91af73,packages/cli/src/generators/templates/authTests/oauth1.test.ts,<anonymous>_20,before_all,21,28,8,,0,1
zapier/zapier-platform,javascript,808d884a497a563fa130a58fde813c7fef91af73,packages/cli/src/generators/templates/authTests/oauth2.test.ts,<anonymous>_18,before_all,19,26,8,,0,1
zapier/zapier-platform,javascript,2c235c96d7197d9d912e8d23f59b8bdfa381a28e,packages/core/test/app-middleware.js,<anonymous>_206,before_each,207,212,6,,0,1
zapier/zapier-platform,javascript,2c235c96d7197d9d912e8d23f59b8bdfa381a28e,packages/core/test/app-middleware.js,<anonymous>_213,after_each,214,217,4,,0,1
zapier/zapier-platform,javascript,40b2aa6db65638c1914829af07edce4c7c0d8b75,packages/cli/src/tests/utils/build.js,<anonymous>_709,mocha_before,710,748,36,,0,1
zapier/zapier-platform,javascript,40b2aa6db65638c1914829af07edce4c7c0d8b75,packages/cli/src/tests/utils/build.js,<anonymous>_749,mocha_after,750,753,4,,0,1
zapier/zapier-platform,javascript,40b2aa6db65638c1914829af07edce4c7c0d8b75,packages/cli/src/tests/utils/build.js,<anonymous>_779,mocha_before,780,821,39,,0,1
zapier/zapier-platform,javascript,40b2aa6db65638c1914829af07edce4c7c0d8b75,packages/cli/src/tests/utils/build.js,<anonymous>_822,mocha_after,823,826,4,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/cli/src/tests/utils/build.js,<anonymous>_539,mocha_before,540,565,24,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/cli/src/tests/utils/build.js,<anonymous>_566,mocha_after,567,570,4,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/integration-test/integration-test.js,<anonymous>_765,mocha_before,766,773,8,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/integration-test/integration-test.js,<anonymous>_774,mocha_after,775,777,3,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/integration-test/integration-test.js,<anonymous>_778,before_each,779,782,4,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/integration-test/integration-test.js,<anonymous>_783,after_each,784,786,3,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/test/zapierwrapper.js,<anonymous>_15,before_each,16,42,24,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/test/zapierwrapper.js,<anonymous>_43,after_each,44,46,3,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/test/zapierwrapper.js,<anonymous>_78,before_each,79,107,27,,0,1
zapier/zapier-platform,javascript,65c8ec25814a3ce8980a287b4ec1973949561725,packages/core/test/zapierwrapper.js,<anonymous>_108,after_each,109,111,3,,0,1
codeceptjs/codeceptjs,javascript,6f791dc1fa8a694006d36848439118977c808008,test/unit/plugin/screencast_test.js,<anonymous>_49,before_each,50,58,8,,2,1
codeceptjs/codeceptjs,javascript,6f791dc1fa8a694006d36848439118977c808008,test/unit/plugin/screencast_test.js,<anonymous>_59,after_each,60,64,5,,0,1
codeceptjs/codeceptjs,javascript,27eea122de2932bfe76dc318a35889150492c378,test/unit/mcpServer_test.js,<anonymous>_186,before_each,187,205,16,,6,1
codeceptjs/codeceptjs,javascript,27eea122de2932bfe76dc318a35889150492c378,test/unit/mcpServer_test.js,<anonymous>_206,after_each,207,216,9,,0,1
codeceptjs/codeceptjs,javascript,27eea122de2932bfe76dc318a35889150492c378,test/unit/plugin/aiTrace_test.js,<anonymous>_16,before_each,17,32,13,,5,1
codeceptjs/codeceptjs,javascript,27eea122de2932bfe76dc318a35889150492c378,test/unit/plugin/aiTrace_test.js,<anonymous>_33,after_each,34,41,8,,0,1
codeceptjs/codeceptjs,javascript,0e270f2fbb2317c35d1d839842a38e2ab0c8ff93,test/unit/ai_test.js,<anonymous>_66,before_each,67,75,8,,0,1
codeceptjs/codeceptjs,javascript,0e270f2fbb2317c35d1d839842a38e2ab0c8ff93,test/unit/ai_test.js,<anonymous>_76,after_each,77,81,5,,0,1
codeceptjs/codeceptjs,javascript,0e270f2fbb2317c35d1d839842a38e2ab0c8ff93,test/unit/command/generate_test.js,<anonymous>_12,before_each,13,18,6,,0,1
codeceptjs/codeceptjs,javascript,0e270f2fbb2317c35d1d839842a38e2ab0c8ff93,test/unit/command/generate_test.js,<anonymous>_19,after_each,20,24,5,,0,1
codeceptjs/codeceptjs,javascript,c503ea27ec9efd309a67470ac47a7e24c096755b,test/unit/hopeThat_test.js,<anonymous>_6,before_each,7,9,3,,0,1
codeceptjs/codeceptjs,javascript,f669be07d3e49d4e97e438778c6ca01926bd3c0d,test/unit/els_test.js,<anonymous>_21,before_each,22,32,11,,0,1
mochajs/mocha,javascript,6695fba397a6d1ca2d7cd4de86d9dda2d3fba342,test/unit/reporters/base-diff-protection.spec.js,<anonymous>_14,before_each,15,19,5,,2,1
mochajs/mocha,javascript,6695fba397a6d1ca2d7cd4de86d9dda2d3fba342,test/unit/reporters/base-diff-protection.spec.js,<anonymous>_20,after_each,21,23,3,,0,1
mochajs/mocha,javascript,c3f32ce7e2f39d14beb325892953d3fb1c4922e6,test/reporters/xunit.spec.js,<anonymous>_164,before_each,165,168,4,,2,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_13,mocha_before,14,14,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_20,mocha_before,21,21,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_80,mocha_before,81,81,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_87,mocha_before,88,88,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_139,mocha_before,140,140,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_146,mocha_before,147,147,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_181,mocha_before,182,182,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_200,mocha_before,201,201,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_207,mocha_before,208,208,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_214,mocha_before,215,215,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/hook-err.spec.js,<anonymous>_221,mocha_before,222,222,1,,0,1
mochajs/mocha,javascript,76d719495d09dc4afb37d1179ede8911c52a011e,test/integration/regression.spec.js,<anonymous>_34,mocha_after,35,37,3,,0,1
mochajs/mocha,javascript,b0e61350594f2a044bf34ea153d1fab1e82e80cc,test/node-unit/esm-utils.spec.js,<anonymous>_25,before_each,26,28,3,,1,1
mochajs/mocha,javascript,b0e61350594f2a044bf34ea153d1fab1e82e80cc,test/node-unit/esm-utils.spec.js,<anonymous>_29,after_each,30,32,3,,0,1
mochajs/mocha,javascript,81ea6667e9286c55ffa67977448b776a23c6da2d,test/reporters/xunit.spec.js,<anonymous>_625,before_each,626,628,3,,1,1
mochajs/mocha,javascript,81ea6667e9286c55ffa67977448b776a23c6da2d,test/reporters/xunit.spec.js,<anonymous>_629,after_each,630,633,4,,0,1
agershun/alasql,javascript,4992fcb164ebb91b8d9555f0a8f0f90657f37d0c,test/test606-B.js,<anonymous>_8,mocha_before,9,12,4,,0,1
agershun/alasql,javascript,4992fcb164ebb91b8d9555f0a8f0f90657f37d0c,test/test606-B.js,<anonymous>_13,mocha_after,14,16,3,,0,1
agershun/alasql,javascript,088e1109b0e89c703c53609b42b6a9b4e1039102,test/test2149.js,<anonymous>_14,mocha_before,15,18,4,,0,1
agershun/alasql,javascript,088e1109b0e89c703c53609b42b6a9b4e1039102,test/test2149.js,<anonymous>_19,mocha_after,20,25,6,,0,1
camunda/camunda-modeler,javascript,77898738396132b8f68b5daaff6a47b70c8f0a37,client/src/shared/ui/__tests__/DefinitionTooltipSpec.js,<anonymous>_28,before_each,29,31,3,,0,1
camunda/camunda-modeler,javascript,77898738396132b8f68b5daaff6a47b70c8f0a37,client/src/shared/ui/__tests__/DefinitionTooltipSpec.js,<anonymous>_32,after_each,33,35,3,,0,1
camunda/camunda-modeler,javascript,79eeff31f8512b2027715c3980a8caaa66017d3a,client/src/plugins/user-journey-statistics/event-handlers/__tests__/ConnectionEventHandlerSpec.js,<anonymous>_20,before_each,21,33,9,,2,1
camunda/camunda-modeler,javascript,2a36dadc725f6fedb4e65438bc1d50a30abb51eb,client/src/app/panel/tabs/task-testing/__tests__/TaskTestingTabSpec.js,<anonymous>_39,before_each,40,48,8,,0,1
camunda/camunda-modeler,javascript,59a6ffcce8ec5cf10723957ed7e5f48692eb5f36,client/src/app/__tests__/AppSpec.js,<anonymous>_1346,before_each,1347,1361,12,,0,1
camunda/camunda-modeler,javascript,59a6ffcce8ec5cf10723957ed7e5f48692eb5f36,client/src/app/__tests__/AppSpec.js,<anonymous>_1362,after_each,1363,1363,1,,0,1
camunda/camunda-modeler,javascript,bb3c2ffe45136575254d65f843ddcacc6fae8e85,client/src/app/tabs/dmn/__tests__/OverviewContainerSpec.js,<anonymous>_39,after_each,40,43,4,,0,1
camunda/camunda-modeler,javascript,bb3c2ffe45136575254d65f843ddcacc6fae8e85,client/src/shared/ui/__tests__/KeyboardInteractionTrapSpec.js,<anonymous>_25,after_each,26,26,1,,0,1
camunda/camunda-modeler,javascript,bb3c2ffe45136575254d65f843ddcacc6fae8e85,client/src/shared/ui/__tests__/SectionSpec.js,<anonymous>_22,after_each,23,23,1,,0,1
camunda/camunda-modeler,javascript,08572a4092e29a78124b1457a82e763f3b78c05f,client/src/app/__tests__/TabsProviderSpec.js,<anonymous>_33,after_each,34,34,1,,0,1
camunda/camunda-modeler,javascript,8819eacd1c1c590efe60755b2aee361ae428ae71,client/src/app/panel/tabs/task-testing/__tests__/TaskTestingTabSpec.js,<anonymous>_36,before_each,37,39,3,,0,1
camunda/camunda-modeler,javascript,8819eacd1c1c590efe60755b2aee361ae428ae71,client/src/app/panel/tabs/task-testing/__tests__/TaskTestingTabSpec.js,<anonymous>_40,after_each,41,43,3,,0,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/camunda8sdk-spec.js,<anonymous>_28,before_each,29,59,23,,10,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/camunda8sdk-spec.js,<anonymous>_60,after_each,61,71,9,,0,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/camunda8sdk-spec.js,<anonymous>_235,before_each,236,238,3,,1,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/camunda8sdk-spec.js,<anonymous>_389,mocha_before,390,392,3,,1,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/camunda8sdk-spec.js,<anonymous>_394,mocha_after,395,397,3,,0,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/zeebe-api-rest-spec.js,<anonymous>_1984,mocha_before,1985,1987,3,,1,1
camunda/camunda-modeler,javascript,d6fd7cb6108dc1e03b13f94a0f6bbaf9abb10d8c,app/test/spec/zeebe-api/zeebe-api-rest-spec.js,<anonymous>_1989,mocha_after,1990,1992,3,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_33,before_each,34,50,12,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_51,after_each,52,58,5,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_62,before_each,63,70,7,,2,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_74,before_each,75,104,22,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_245,before_each,246,250,4,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_282,before_each,283,317,26,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/templates-updater/__tests__/templates-updater-spec.js,<anonymous>_349,before_each,350,384,26,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/util/__tests__/queue-spec.js,<anonymous>_18,before_each,19,25,6,,1,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/util/__tests__/queue-spec.js,<anonymous>_28,before_each,29,31,3,,0,1
camunda/camunda-modeler,javascript,272050f9230bdaea6b2afd162a3fbe3559ec1c06,app/lib/util/__tests__/queue-spec.js,<anonymous>_32,after_each,33,35,3,,0,1
camunda/camunda-modeler,javascript,17da0dcaa009f58e2d6fd18fe27bc43cba67c591,client/src/plugins/process-applications/__tests__/ProcessApplicationsDeploymentPluginSpec.js,<anonymous>_24,before_each,25,27,3,,0,1
camunda/camunda-modeler,javascript,17da0dcaa009f58e2d6fd18fe27bc43cba67c591,client/src/plugins/process-applications/__tests__/ProcessApplicationsDeploymentPluginSpec.js,<anonymous>_28,after_each,29,31,3,,0,1
camunda/camunda-modeler,javascript,17da0dcaa009f58e2d6fd18fe27bc43cba67c591,client/src/plugins/process-applications/__tests__/ProcessApplicationsStartInstancePluginSpec.js,<anonymous>_24,before_each,25,27,3,,0,1
