repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url
azure/azure-sdk-for-python,python,4,3,f0af5f8554f00aed7e59cdffc2a4509c55142a48,0ca7073594eacc5b47d6d6390120249c74b9e7d7,https://github.com/azure/azure-sdk-for-python.git
getsentry/sentry,python,1,1,01db71e59a227bc131a05e22cefe328f43e03659,01db71e59a227bc131a05e22cefe328f43e03659,https://github.com/getsentry/sentry.git
couchers-org/couchers,python,2,2,6196e72759616a3a2a14aa5a8013162933c9b8e5,5336660be482dd378cbd85ae17e525c99eee9d91,https://github.com/couchers-org/couchers.git
streamlit/streamlit,python,7,4,a6f57c1fcdf460ed9f6934d3fed2f957470cfd08,c727faa88a7d02c5454060eb869e445afb7c2ed9,https://github.com/streamlit/streamlit.git
mlflow/mlflow,python,27,18,0ba31551a83c7b5028b0ac9ac8e7af5db4384e02,966d831532b3bd0f537c09d95930d55b4f5adbb9,https://github.com/mlflow/mlflow.git
internetarchive/openlibrary,python,2,1,839ac2cc0d73fcc6f1b5c9e4a0fe5bc38aa170d9,839ac2cc0d73fcc6f1b5c9e4a0fe5bc38aa170d9,https://github.com/internetarchive/openlibrary.git
pydata/xarray,python,12,1,26ccc7f8f014f29c551fd566a04d6e9f878c0b0b,26ccc7f8f014f29c551fd566a04d6e9f878c0b0b,https://github.com/pydata/xarray.git
microsoft/pyright,python,2,1,c2ca7969f9780abab054662840798186c08cfd5f,c2ca7969f9780abab054662840798186c08cfd5f,https://github.com/microsoft/pyright.git
mandarons/icloud-drive-docker,python,2,1,227e795009eb4b0b6e42405813d00325fd2f5228,227e795009eb4b0b6e42405813d00325fd2f5228,https://github.com/mandarons/icloud-drive-docker.git
lihuacai168/anotherfasterrunner,python,104,2,dc9d96e994076d38f6c4e7067fde296ce7731bba,6aaaa0f058493d019263dd135602b200fb842e38,https://github.com/lihuacai168/anotherfasterrunner.git
flagsmith/flagsmith,python,2,1,bcddaebd5b149e873621b14ecf2d55d3c4e4da27,bcddaebd5b149e873621b14ecf2d55d3c4e4da27,https://github.com/flagsmith/flagsmith.git
sigmahq/pysigma,python,7,5,24f8858552d105c758b9375be613dda37b623a7f,9ab05a3f00378e8fbc59174895e4ec5d8b5acd39,https://github.com/sigmahq/pysigma.git
hack-the-world/idapluginlist,python,28,4,6d3a4180a52bc4dd86b3ef298d4dbdea15475de5,4f1edc85d210b19a340dfa4c418cd9df270913b4,https://github.com/hack-the-world/idapluginlist.git
facebookresearch/rl,python,1,1,74fcb21404d89c2930292eefa42a4882e4117de9,74fcb21404d89c2930292eefa42a4882e4117de9,https://github.com/facebookresearch/rl.git
karrioapi/karrio,python,4,2,f4cdf457e7ef72f9cf30d85c4159543d3099d9b9,2d577e9a2b5777347e07dd79efa4cb02f83a1592,https://github.com/karrioapi/karrio.git
datahub-project/datahub,python,204,44,2298843344b86c88a66ec890e6012980c0f0744c,b3fafc38be1db047663571d99a6bd1bc3f960e59,https://github.com/datahub-project/datahub.git
estrellaxd/auto_bangumi,python,7,2,b57d3c49ae76ccb3257058213cd2e932575dc10e,fb2dd17c0cb02811b21777ea8967be1bf9f7062f,https://github.com/estrellaxd/auto_bangumi.git
paddlepaddle/fastdeploy,python,4,1,36325e9ea7515e05b420d763f2ddefa8fac4524f,36325e9ea7515e05b420d763f2ddefa8fac4524f,https://github.com/paddlepaddle/fastdeploy.git
newfuture/ddns,python,37,14,21539a6cb47fc08bb7ecdb232beb53bf68ed80f0,0653b687507587f90f91cbcefed1debafd5f6193,https://github.com/newfuture/ddns.git
rocketpy-team/rocketpy,python,6,2,7a10e291ee26223db002b78696efebd0dea5b23a,45a736984eb4415472cc4623a74219fa81d0fa96,https://github.com/rocketpy-team/rocketpy.git
python-semantic-release/python-semantic-release,python,12,2,95ce7ecdbab0fc0986d1fcf442cd8cf99a4b6e4f,d77193e30807968ba6a26bd356a868db62dc1098,https://github.com/python-semantic-release/python-semantic-release.git
jsv4/opencontracts,python,194,86,c5c075fbb7c50e1e425e450edb33b39638c7b1f5,e9d8c49ca9abfffccb4ba8784dd6add5456d54e7,https://github.com/jsv4/opencontracts.git
mindspore-lab/mindnlp,python,7,2,cb7f142cb94b3626c0363567f86e1b7cce046256,acbbc6b57af1a3e9510a59c2bf84e23b078f726d,https://github.com/mindspore-lab/mindnlp.git
pymc-labs/causalpy,python,2,1,1cf338759180ec1556f34a0bb610020b5e9fd576,1cf338759180ec1556f34a0bb610020b5e9fd576,https://github.com/pymc-labs/causalpy.git
phidatahq/phidata,python,43,3,8446c7c04d81e7c03af01a9ab7c68ca774ff727a,eaef22f31835cdd0544b3332dee1dcb72dba5f45,https://github.com/phidatahq/phidata.git
facebookresearch/balance,python,1,1,3b916a1ae07bc663c86d8d52d88a98371caf91ac,3b916a1ae07bc663c86d8d52d88a98371caf91ac,https://github.com/facebookresearch/balance.git
roboflow/supervision,python,1,1,cb259065a5f51e4d76c0138feb9e3c94a1db9dd5,cb259065a5f51e4d76c0138feb9e3c94a1db9dd5,https://github.com/roboflow/supervision.git
keephq/keep,python,5,2,a2533b6c7430f30ee5569c697298bc8be3d9ad56,5c56c4d242eb04ae5e908ff7cd55f7c68b7a754c,https://github.com/keephq/keep.git
chdb-io/chdb,python,2,1,913ad75cc40ec0bc300ed5ef9af70d858b1f248a,913ad75cc40ec0bc300ed5ef9af70d858b1f248a,https://github.com/chdb-io/chdb.git
e2b-dev/e2b,python,7,1,6d7e72e3bd65cff962ab3eb20d9974dc3d2d4db3,6d7e72e3bd65cff962ab3eb20d9974dc3d2d4db3,https://github.com/e2b-dev/e2b.git
lablup/backend.ai,python,2835,306,c95d733bd62c5127ae4f097aa20508bd8d153c05,eaf6addb58a86b866265f46a63e5f94932d91214,https://github.com/lablup/backend.ai.git
marqo-ai/marqo,python,17,5,2718d694d5634ff2032c84bc0dcfb475ce459f65,b4bae28ca5cd162c607bff6d0c4eb99f9c493530,https://github.com/marqo-ai/marqo.git
embedchain/embedchain,python,5,3,397f3414ee7c3bf5eadec20ef4a3dca0f1c1c567,2acf9571b3b0145cb1329a663319b2202cd94beb,https://github.com/embedchain/embedchain.git
polarsource/polar,python,1,1,a7d9174a38b8d94f12ad273de4c36c73b00f21a2,a7d9174a38b8d94f12ad273de4c36c73b00f21a2,https://github.com/polarsource/polar.git
lvwerra/trl,python,2,2,43e09b8fbe3f1753806a86811964034981d7ede0,41268038759f9715a8bd4b1cc0d7572c64c63652,https://github.com/lvwerra/trl.git
vllm-project/vllm,python,2,2,ebf862c351dc4bcaf65de34c3caebe6df6e9e214,1c593e117d3a818815b5d07992a096d53b519a15,https://github.com/vllm-project/vllm.git
danswer-ai/danswer,python,79,16,28f758a334e6867719e3dbc5cf84cb5eb939a55b,d903e5912a0069d49256cd53396ffe296737060a,https://github.com/danswer-ai/danswer.git
TobikoData/sqlmesh,python,5,1,e7e4841eccf7feece5fb0d9ed7f8580c00e897a1,e7e4841eccf7feece5fb0d9ed7f8580c00e897a1,https://github.com/TobikoData/sqlmesh.git
hiyouga/LLaMA-Efficient-Tuning,python,1,1,a754604c1117592f948536a03f217e697ecc3c0c,a754604c1117592f948536a03f217e697ecc3c0c,https://github.com/hiyouga/LLaMA-Efficient-Tuning.git
reflex-dev/reflex,python,1,1,9c6cb1279b22efe62a9a127581799f3f1a53cbf7,9c6cb1279b22efe62a9a127581799f3f1a53cbf7,https://github.com/reflex-dev/reflex.git
Significant-Gravitas/Auto-GPT,python,3,2,33fb4bc4dc7b9156970331deecedbf2179b00f3e,90af8f8e1aa4bc80c304db0f0ae7631adcb90fbe,https://github.com/Significant-Gravitas/Auto-GPT.git
BerriAI/litellm,python,10,9,b637d9f64a6cb6d28c96680f877d93e37b8bf61d,7e5c63c13487162151bfbf9f0e9911341b305a4b,https://github.com/BerriAI/litellm.git
home-assistant/core,python,922,237,e4bb5a93950c751450e8b913fef81b642ea1fb25,bc0162cf858baf76fb0cf1ea59f2151960903c6d,https://github.com/home-assistant/core.git
jxnl/instructor,python,1,1,caea4ab16555589b6d3f58feedb1ee368bb464b4,caea4ab16555589b6d3f58feedb1ee368bb464b4,https://github.com/jxnl/instructor.git
traceloop/openllmetry,python,11,4,22eeee3d6cb8a22ad0869141b07e5e56fe988467,1206daf63a2701ab290bdff6669d9ec7c0a351a1,https://github.com/traceloop/openllmetry.git
taranis-ai/taranis-ai,python,1,1,0b604f661d680a76bc145ea3b74543170869e4aa,0b604f661d680a76bc145ea3b74543170869e4aa,https://github.com/taranis-ai/taranis-ai.git
braintrustdata/autoevals,python,4,1,c52da642b1a9f265a8d1ad9185f261744b73e682,c52da642b1a9f265a8d1ad9185f261744b73e682,https://github.com/braintrustdata/autoevals.git
joaomdmoura/crewAI,python,8,5,e0b46492fa1a84cb007736d67e5dc986c614e72b,42311d9c7ab6d033784ce2035a03c3f695fc0173,https://github.com/joaomdmoura/crewAI.git
freelabz/secator,python,2,2,8d1210572b495c70300d90fe77ad9a437b4e8eed,0ba7cd0975a11dcb5fa68ebbeefc7f1b18804b81,https://github.com/freelabz/secator.git
Arize-ai/openinference,python,58,5,c65393a47f4d4c561fefcac52365cb821b0456bd,dff3e376a051b9c96ca130051a553b797fe44742,https://github.com/Arize-ai/openinference.git
livekit/agents,python,1,1,8bc32ad387191a145859fd7d0b6f324aabc6e41e,8bc32ad387191a145859fd7d0b6f324aabc6e41e,https://github.com/livekit/agents.git
sgl-project/sglang,python,60,20,bf5bc234310b29c476e9633a945038c05ff3bdc9,21af5c04044dcefafdaa3bdcc6b640b21d9a5f98,https://github.com/sgl-project/sglang.git
transformerlab/transformerlab-app,python,2,1,d15e7b8a1ee8295dd93ad3a9824edba723a23c04,d15e7b8a1ee8295dd93ad3a9824edba723a23c04,https://github.com/transformerlab/transformerlab-app.git
vanna-ai/vanna,python,1,1,a2ce3107dad7cf671fa41ce04be0777b55d83992,a2ce3107dad7cf671fa41ce04be0777b55d83992,https://github.com/vanna-ai/vanna.git
marketcalls/openalgo,python,3,2,49bd9f299ce086c716d0ea49fc60420e70327c55,b0928c2fbfb89e7174ab060bf373a509f4808944,https://github.com/marketcalls/openalgo.git
TracecatHQ/tracecat,python,127,26,1d20a64be581e87c9c40c29b63045723c2c67119,2484c5aa5ab2cbc84d7da8a990e81fb91146f0fd,https://github.com/TracecatHQ/tracecat.git
microsoft/autogen,python,17,4,ca3d693b19e4a3f99d12519a80747f9bba81eead,c150f850446974c12f64fbcd896f8868daa9009b,https://github.com/microsoft/autogen.git
Starlitnightly/omicverse,python,54,13,7ab2b3314a7e3c2043309acadbfd64a36c2948aa,d8a31051faed3fd75bb115954599b32c21cfbd3c,https://github.com/Starlitnightly/omicverse.git
HarrisonKramer/optiland,python,7,2,6d005029a8146f6640940d838c028eb1824e9701,0c778a211b22614626057196308a5252d27c956d,https://github.com/HarrisonKramer/optiland.git
wizarrrr/wizarr,python,23,5,10e8b4ae138e9b1cb6e9aadeb588a6b20764f8eb,36b5555fd5839329bde717a55f3b114a998141ad,https://github.com/wizarrrr/wizarr.git
MervinPraison/PraisonAI,python,19,8,0cec9fd1c3fc457c70712d97e21ea1caaa32ecda,624837356ec42e8cdc82502507ba537e26f161b2,https://github.com/MervinPraison/PraisonAI.git
pydantic/logfire,python,10,2,6de926bba6cc9ac302679c6ecb4077d7766a58e1,cf2bd1dbc98721249ad0efbae6886a23e5520c5b,https://github.com/pydantic/logfire.git
filipstrand/mflux,python,7,3,395b360cfa6d32be2b59fbe5805e2b0aee01a8a0,847404748fa8b0ea956fd09581cd60b5f27412e5,https://github.com/filipstrand/mflux.git
NVIDIA/nv-ingest,python,117,12,4e8c9acbfaf09fe326c9bbdae18a030ecffcaebd,766f35d1dc09b7759fc32e203cb3143c4f79346a,https://github.com/NVIDIA/nv-ingest.git
comet-ml/opik,python,3,1,f822d812aa843279fd0b90be397b6b7f9b48510f,f822d812aa843279fd0b90be397b6b7f9b48510f,https://github.com/comet-ml/opik.git
HKUDS/LightRAG,python,10,7,85cc7db62fd8af67f3774eb65f87dd2e5bb852d3,4a75c60cf4b29686a12c488843b6dc69daa75189,https://github.com/HKUDS/LightRAG.git
gregpr07/browser-use,python,8,4,444825f307c5192a15b760586c98a019bca2ef5c,c16bfa4f65fef51825382d4463e581c781b094c0,https://github.com/gregpr07/browser-use.git
Screenly/Anthias,python,3,1,54d9cd949ba1bf4268f0524195d5d50bc7b66405,54d9cd949ba1bf4268f0524195d5d50bc7b66405,https://github.com/Screenly/Anthias.git
modelcontextprotocol/python-sdk,python,60,20,883d89309755def3048d2c8b6ad85a2b9861130b,f164291483eed8bb36415c080e0f3e2bd7efee28,https://github.com/modelcontextprotocol/python-sdk.git
pydantic/pydantic-ai,python,24,9,8a4a4bce57d1e3e7742f5e7af4483660289398a8,665151025011ca7bc8d44a5b99de53d7ddf87ddc,https://github.com/pydantic/pydantic-ai.git
jlowin/fastmcp,python,8,3,1704ffe88f20ee352baa3fb9e71152d6c1cd828e,04831b75c280f8194bd78fd17db8c9798a127d27,https://github.com/jlowin/fastmcp.git
crestalnetwork/intentkit,python,3,1,a340e0428d4e928f71cee706fea20e902c1c645a,a340e0428d4e928f71cee706fea20e902c1c645a,https://github.com/crestalnetwork/intentkit.git
hao-ai-lab/FastVideo,python,1,1,2f3ca8aaad5d9abffa639177e21fcf32292f5eb7,2f3ca8aaad5d9abffa639177e21fcf32292f5eb7,https://github.com/hao-ai-lab/FastVideo.git
oumi-ai/oumi,python,23,5,7fbd17ad9fa704f96b3535e38c21a4ff1ab1af34,f6c9605ce42856e965f8273f7949cc13803275d9,https://github.com/oumi-ai/oumi.git
willccbb/verifiers,python,6,2,d85e23af35b235a982dc96f37c1b0c02ca15d16a,c1e1a5d01bec91f6ef097bc7e8dffbc8e51138e6,https://github.com/willccbb/verifiers.git
SolaceLabs/solace-agent-mesh,python,3,1,bc231a9f17e462669bbaa3db50e9a45f5f5ef90e,bc231a9f17e462669bbaa3db50e9a45f5f5ef90e,https://github.com/SolaceLabs/solace-agent-mesh.git
xorq-labs/xorq,python,26,8,aa4115c6e360c3f9747930ac811e55413b5ed82a,3c7763437bd61afb3c120662eabafd15b07025b2,https://github.com/xorq-labs/xorq.git
basicmachines-co/basic-memory,python,47,3,0023e736ab3dbaac91f8adee8f4edcba1572f430,020957cd76125721a28e86ff57c2bf3625cf9aba,https://github.com/basicmachines-co/basic-memory.git
roboflow/rf-detr,python,10,7,6ff236fc077fe6001dbddd1c397b9078fada8078,e4b127d8b12bbb83080d2484d1e2e25fee994a52,https://github.com/roboflow/rf-detr.git
utensils/mcp-nixos,python,7,3,8860163ef8feb6cc2c667751122bb49b5907e28b,d23ad59ba28d49206b87a726be04632b0c2ce1ea,https://github.com/utensils/mcp-nixos.git
oraios/serena,python,1,1,31223848220982eb9254458dbd69838de71f78fc,31223848220982eb9254458dbd69838de71f78fc,https://github.com/oraios/serena.git
pathintegral-institute/mcpm.sh,python,5,1,a1adc20a4c5c8a938670a12809084db0a6bfbed5,a1adc20a4c5c8a938670a12809084db0a6bfbed5,https://github.com/pathintegral-institute/mcpm.sh.git
OpenPipe/ART,python,1,1,9016205089408efb45b287e996bbd0f7e5872633,9016205089408efb45b287e996bbd0f7e5872633,https://github.com/OpenPipe/ART.git
newton-physics/newton,python,2,1,d26dcbde33c02b874b566b9f94b7ea9b6f273766,d26dcbde33c02b874b566b9f94b7ea9b6f273766,https://github.com/newton-physics/newton.git
bytedance/deer-flow,python,2,1,848ace98cb0ca54735f6003b711d0bbb21eecab8,848ace98cb0ca54735f6003b711d0bbb21eecab8,https://github.com/bytedance/deer-flow.git
ag-ui-protocol/ag-ui,python,11,6,14fae0e16500520547f308a427facd2ef94310fc,eefcf7f3fda8e1193805a3e3054e59f67f41c44f,https://github.com/ag-ui-protocol/ag-ui.git
Archmonger/django-dbbackup,python,3,3,099ac5d54d57f5e4903ca9e1890c16159e762c28,721800ba14267091f4794903f2a076a72f6970ac,https://github.com/Archmonger/django-dbbackup.git
anthropics/claude-code-sdk-python,python,24,7,95413fd34e5a9ced4a488027f13926feafb65369,b25cdf81c92a68fa8d5c0d58a0a6849231c07ee6,https://github.com/anthropics/claude-code-sdk-python.git
gradio-app/trackio,python,2,2,882647ec1599cf04500d03b5ca75ddc2733682e2,5aeb9edcfd2068d309d9d64f172dcbcc327be1ab,https://github.com/gradio-app/trackio.git
RichardAtCT/claude-code-telegram,python,5,2,708f0eaa0bbaf6517f97bfa79afdbe41761b0e76,9cc5618047f590f69dda6aef849e545b5fba7d64,https://github.com/RichardAtCT/claude-code-telegram.git
rush86999/atom,python,86,31,a5445788f1e947d4c3e0c20a943b35d7f3102257,b579e0eb1f2b380301f2e2612a1e3febdf9194d8,https://github.com/rush86999/atom.git
SkyworkAI/DeepResearchAgent,python,1,1,f3d41e893ba720c65fa1390a4f510068f5280b6f,f3d41e893ba720c65fa1390a4f510068f5280b6f,https://github.com/SkyworkAI/DeepResearchAgent.git
SWE-agent/mini-swe-agent,python,2,1,c6c9c1821678e7b620069567cd748051dc5169ec,c6c9c1821678e7b620069567cd748051dc5169ec,https://github.com/SWE-agent/mini-swe-agent.git
FalkorDB/QueryWeaver,python,4,2,989bac7ac3e574343b6e4b4299028368216f40a2,d088b36502832d8e5aa2625cea7adecc71db973e,https://github.com/FalkorDB/QueryWeaver.git
openagents-org/openagents,python,6,4,715df756180ff7b61b649c5fa0fc3946e74eed04,7b9acfffdeb2cdc0d020551f2eeb78978446861b,https://github.com/openagents-org/openagents.git
wshobson/maverick-mcp,python,2,1,03eb239f5c9efb826260ef265ecc6f92287899a1,03eb239f5c9efb826260ef265ecc6f92287899a1,https://github.com/wshobson/maverick-mcp.git
promptdriven/pdd,python,2,2,3a19222428fa1280fc1999e2bd7a1907b14fd80d,9c3eccba77461d8d6a512f9c0fc104554b5f7ed0,https://github.com/promptdriven/pdd.git
thinking-machines-lab/tinker-cookbook,python,41,17,38ff1dba686bb0ec00df4b15624d0c3ca745c048,bcb6885b3ad1da2da82eee681261dd4aae434d81,https://github.com/thinking-machines-lab/tinker-cookbook.git
microsoft/agent-framework,python,2,1,7b24d9160d8424c15876fcf623b085ef5b51475f,7b24d9160d8424c15876fcf623b085ef5b51475f,https://github.com/microsoft/agent-framework.git
simonw/research,python,18,6,365ca54e33ff26b210a346594556239184b0ccac,08d873236151109b313da24dcd36593c79c8dd7c,https://github.com/simonw/research.git
kayba-ai/agentic-context-engine,python,1,1,0a28e0c919ea6b25c2828743ec4868b90a4c4472,0a28e0c919ea6b25c2828743ec4868b90a4c4472,https://github.com/kayba-ai/agentic-context-engine.git
jeremylongshore/claude-code-plugins-plus,python,8,2,a65ec35f322fedf955fd624c7fa62858a407b094,9fb9e3b42d0a535fb62a8c1dea938382f0e69f40,https://github.com/jeremylongshore/claude-code-plugins-plus.git
alirezarezvani/claude-skills,python,5,1,36678cd00d542dfc072ffddd0c38433f161b139a,36678cd00d542dfc072ffddd0c38433f161b139a,https://github.com/alirezarezvani/claude-skills.git
lightly-ai/lightly-studio,python,1,1,8bfbd9c7b8165837ae0f8fe6bf2034eb7b8846bb,8bfbd9c7b8165837ae0f8fe6bf2034eb7b8846bb,https://github.com/lightly-ai/lightly-studio.git
wecode-ai/Wegent,python,1,1,fd335d87229e01dc5a9f112225a406e9a762d0bb,fd335d87229e01dc5a9f112225a406e9a762d0bb,https://github.com/wecode-ai/Wegent.git
Priivacy-ai/spec-kitty,python,10,5,7ba8f245c1d3bbcd59aa08059cc331c708fc1b79,26245af3cbccb643b55a1e8c51578af6a08725ef,https://github.com/Priivacy-ai/spec-kitty.git
flash-algo/flash-sparse-attention,python,2,1,ee3102f8a30906f6332ea7f5d7a10ba0dc774be9,ee3102f8a30906f6332ea7f5d7a10ba0dc774be9,https://github.com/flash-algo/flash-sparse-attention.git
neondatabase/appdotbuild-agent,python,1,1,adc728d015b25e6c04c2abf5563de8409c51dbc8,adc728d015b25e6c04c2abf5563de8409c51dbc8,https://github.com/neondatabase/appdotbuild-agent.git
radixark/miles,python,17,3,22d4693bf4b58e6df75dd6f659731bca9db96fb0,420a45df85e100df65358257c329ce34bcd80e4a,https://github.com/radixark/miles.git
materialyzeai/matgl,python,2,1,80f0e5b544500e4bcb19ee83cf5fa2daae3b6d21,80f0e5b544500e4bcb19ee83cf5fa2daae3b6d21,https://github.com/materialyzeai/matgl.git
gadievron/raptor,python,24,4,57f9fe35ed7e11d37375d7faf1c838faa268405a,0ba70f9da6540c2ae7785549803296f451770ee0,https://github.com/gadievron/raptor.git
meteostat/meteostat,python,6,2,f851ff1ffcabafb8f6ca43ff3edf67d65f15c1e0,d0166c51fa5a4201117496faac68ae84ae9483c7,https://github.com/meteostat/meteostat.git
Git-on-my-level/codex-autorunner,python,22,5,e6748aa7a29f361570219c9d3907a333ca3d601e,83236cb1be79372c0303605c6f436f79c8c4ff94,https://github.com/Git-on-my-level/codex-autorunner.git
teng-lin/notebooklm-py,python,9,4,bcf71b719170f70ad650594238b2da21c1473238,32475a45bab47196e3848637d0911681e5df00ba,https://github.com/teng-lin/notebooklm-py.git
netalertx/NetAlertX,python,9,3,be5931f439feb5d6f620e96bac44f4d9154f966a,1d91b17dee1e5a82e6c084bfbfc3200f3b9948a3,https://github.com/netalertx/NetAlertX.git
smittix/intercept,python,5,3,f2af2ad0b6077ac5b2526f74439653e1340448a1,772b5d0973a32df58115fba99bd50b832a91e16b,https://github.com/smittix/intercept.git
chopratejas/headroom,python,31,15,6e9ea54a04318816b4262eccdecdd25d1ca7d659,1c5a0e09fa7788005a98ae92eda9ae87b0703579,https://github.com/chopratejas/headroom.git
Q00/ouroboros,python,3,2,2f6247c6802129e4935a0ac698d38fcbaad35cfb,22011db505deeb421e15add08fbd324463e0d948,https://github.com/Q00/ouroboros.git
ace-step/ACE-Step-1.5,python,7,5,ee6959bc2387e40abfae8c504ab68109bee11dec,c326ba885c996b59a298c57d51eafd834e10c02b,https://github.com/ace-step/ACE-Step-1.5.git
ginlix-ai/LangAlpha,python,10,1,9ea8e491c776bbfa4f22ea7fc80829d8262043a9,9ea8e491c776bbfa4f22ea7fc80829d8262043a9,https://github.com/ginlix-ai/LangAlpha.git
microsoft/apm,python,51,16,db52a9dd24dab615b74de922e2b9e582a83d2161,64ad3f3105aea60bfcc40b9ef894891e18bfe251,https://github.com/microsoft/apm.git
openakita/openakita,python,1,1,fd2706b69784fec5cc88e67f0b4df564eb7d5759,fd2706b69784fec5cc88e67f0b4df564eb7d5759,https://github.com/openakita/openakita.git
CelestoAI/SmolVM,python,1,1,57923526fadf1d663e78c248f33a365ce3bfa5f9,57923526fadf1d663e78c248f33a365ce3bfa5f9,https://github.com/CelestoAI/SmolVM.git
tradermonty/claude-trading-skills,python,8,1,3ef236e6d7588e6e51c480a0342f4fa5d3266b80,3ef236e6d7588e6e51c480a0342f4fa5d3266b80,https://github.com/tradermonty/claude-trading-skills.git
