repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,reuse_count,has_teardown_pair,github_url,agent_type,commit_kind,is_complete_addition
tensorflow/model-optimization,python,0da7a4e40fd3802fae00097c723f306a0037441f,tensorflow_model_optimization/python/core/quantization/keras/default_8bit/default_8bit_quantize_registry_test.py,setUp,unittest_setup,358,369,10,unittest,0,per_test,1,2,1,4,0,0,0,https://github.com/tensorflow/model-optimization/blob/0da7a4e40fd3802fae00097c723f306a0037441f/tensorflow_model_optimization/python/core/quantization/keras/default_8bit/default_8bit_quantize_registry_test.py#L358-L369,human_pre2022,human,1
tensorflow/model-optimization,python,0da7a4e40fd3802fae00097c723f306a0037441f,tensorflow_model_optimization/python/core/quantization/keras/quantize_layer_test.py,setUp,unittest_setup,34,41,8,unittest,0,per_test,1,2,1,1,0,0,0,https://github.com/tensorflow/model-optimization/blob/0da7a4e40fd3802fae00097c723f306a0037441f/tensorflow_model_optimization/python/core/quantization/keras/quantize_layer_test.py#L34-L41,human_pre2022,human,1
tensorflow/model-optimization,python,0da7a4e40fd3802fae00097c723f306a0037441f,tensorflow_model_optimization/python/core/quantization/keras/quantize_wrapper_test.py,setUp,unittest_setup,44,46,3,unittest,0,per_test,1,2,1,1,0,0,0,https://github.com/tensorflow/model-optimization/blob/0da7a4e40fd3802fae00097c723f306a0037441f/tensorflow_model_optimization/python/core/quantization/keras/quantize_wrapper_test.py#L44-L46,human_pre2022,human,1
tensorflow/model-optimization,python,0da7a4e40fd3802fae00097c723f306a0037441f,tensorflow_model_optimization/python/core/sparsity/keras/prune_distributed_test.py,setUp,unittest_setup,43,49,7,unittest,0,per_test,1,2,1,1,0,0,0,https://github.com/tensorflow/model-optimization/blob/0da7a4e40fd3802fae00097c723f306a0037441f/tensorflow_model_optimization/python/core/sparsity/keras/prune_distributed_test.py#L43-L49,human_pre2022,human,1
tensorflow/model-optimization,python,0da7a4e40fd3802fae00097c723f306a0037441f,tensorflow_model_optimization/python/core/sparsity/keras/prune_test.py,setUp,unittest_setup,69,98,27,unittest,0,per_test,1,2,1,14,0,0,0,https://github.com/tensorflow/model-optimization/blob/0da7a4e40fd3802fae00097c723f306a0037441f/tensorflow_model_optimization/python/core/sparsity/keras/prune_test.py#L69-L98,human_pre2022,human,1
tensorflow/model-optimization,python,0da7a4e40fd3802fae00097c723f306a0037441f,tensorflow_model_optimization/python/core/sparsity/keras/pruning_wrapper_test.py,setUp,unittest_setup,33,39,7,unittest,0,per_test,1,2,1,2,0,0,0,https://github.com/tensorflow/model-optimization/blob/0da7a4e40fd3802fae00097c723f306a0037441f/tensorflow_model_optimization/python/core/sparsity/keras/pruning_wrapper_test.py#L33-L39,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/cli/test_run.py,minimal_zuliprc,pytest_decorator,80,85,5,pytest,0,per_test,1,4,1,0,1,2,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/cli/test_run.py#L80-L85,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/cli/test_run.py,unreadable_dir,pytest_decorator,197,207,8,pytest,0,per_test,2,4,1,0,0,1,1,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/cli/test_run.py#L197-L207,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/config/test_keys.py,valid_command,pytest_decorator,15,17,2,pytest,0,per_test,1,2,1,0,1,5,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/config/test_keys.py#L15-L17,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/config/test_keys.py,invalid_command,pytest_decorator,20,22,2,pytest,0,per_test,1,2,1,0,1,2,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/config/test_keys.py#L20-L22,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,no_requests,pytest_decorator,16,21,5,pytest,0,per_test,1,2,1,0,2,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L16-L21,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,no_asynch,pytest_decorator,24,29,5,pytest,1,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L24-L29,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,stream_button,pytest_decorator,34,50,16,pytest,2,per_test,1,2,1,2,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L34-L50,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,user_button,pytest_decorator,53,68,15,pytest,2,per_test,1,2,2,1,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L53-L68,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,msg_box,pytest_decorator,71,80,9,pytest,1,per_test,1,2,2,1,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L71-L80,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,users_fixture,pytest_decorator,85,99,14,pytest,0,per_test,2,4,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L85-L99,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,user_groups_fixture,pytest_decorator,102,113,11,pytest,0,per_test,2,4,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L102-L113,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,logged_on_user,pytest_decorator,116,123,7,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L116-L123,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,streams_fixture,pytest_decorator,163,183,20,pytest,0,per_test,2,4,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L163-L183,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,custom_emojis,pytest_decorator,186,194,8,pytest,0,per_test,1,2,0,1,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L186-L194,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,unicode_emojis,pytest_decorator,197,207,10,pytest,0,per_test,1,2,0,1,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L197-L207,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,message_fixture,pytest_decorator,308,315,5,pytest,0,per_test,1,2,1,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L308-L315,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,messages_successful_response,pytest_decorator,318,332,14,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L318-L332,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,zulip_version,pytest_decorator,335,345,6,pytest,0,per_test,1,2,1,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L335-L345,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,message_history,pytest_decorator,348,381,5,pytest,0,per_test,1,2,1,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L348-L381,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,topics,pytest_decorator,384,386,2,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L384-L386,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,initial_data,pytest_decorator,389,548,159,pytest,0,per_test,1,2,3,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L389-L548,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,initial_index,pytest_decorator,551,553,2,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L551-L553,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,empty_index,pytest_decorator,556,575,19,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L556-L575,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_all_messages,pytest_decorator,578,583,5,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L578-L583,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_stream,pytest_decorator,586,593,7,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L586-L593,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_topic,pytest_decorator,596,603,7,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L596-L603,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_user,pytest_decorator,606,616,10,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L606-L616,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_user_multiple,pytest_decorator,619,629,10,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L619-L629,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_all_starred,pytest_decorator,632,644,8,pytest,0,per_test,4,6,2,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L632-L644,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,index_all_mentions,pytest_decorator,647,659,8,pytest,0,per_test,4,6,2,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L647-L659,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,user_profile,pytest_decorator,662,676,14,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L662-L676,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,error_response,pytest_decorator,679,684,5,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L679-L684,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,user_dict,pytest_decorator,687,735,48,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L687-L735,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,user_list,pytest_decorator,738,780,42,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L738-L780,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,streams,pytest_decorator,783,800,17,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L783-L800,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,user_id,pytest_decorator,803,810,7,pytest,0,per_test,1,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L803-L810,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,stream_dict,pytest_decorator,813,815,2,pytest,0,per_test,2,2,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L813-L815,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,processed_muted_topics,pytest_decorator,818,837,5,pytest,0,per_test,1,2,1,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L818-L837,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,classified_unread_counts,pytest_decorator,840,865,25,pytest,0,per_test,1,2,0,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L840-L865,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,navigation_key_expected_key_pair,pytest_decorator,870,889,7,pytest,0,per_test,1,2,1,0,1,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L870-L889,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/conftest.py,widget_size,pytest_decorator,892,906,13,pytest,0,per_test,3,5,1,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/conftest.py#L892-L906,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/core/test_core.py,mock_external_classes,pytest_decorator,14,22,8,pytest,2,per_test,1,2,2,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/core/test_core.py#L14-L22,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/core/test_core.py,controller,pytest_decorator,24,43,18,pytest,2,per_test,1,2,2,3,0,16,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/core/test_core.py#L24-L43,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/model/test_model.py,mock_external_classes,pytest_decorator,14,25,11,pytest,5,per_test,1,2,2,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/model/test_model.py#L14-L25,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/model/test_model.py,model,pytest_decorator,27,48,21,pytest,6,per_test,1,2,6,1,0,54,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/model/test_model.py#L27-L48,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/model/test_model.py,test_notify_users_calling_msg_type,pytest_decorator,907,955,28,pytest,1,per_test,6,8,8,1,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/model/test_model.py#L907-L955,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/model/test_model.py,update_message_flags_operation,pytest_decorator,1377,1383,2,pytest,0,per_test,1,2,2,0,1,4,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/model/test_model.py#L1377-L1383,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui.py,mock_external_classes,pytest_decorator,8,14,6,pytest,4,per_test,1,2,2,0,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui.py#L8-L14,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui.py,view,pytest_decorator,16,22,6,pytest,2,per_test,1,2,2,1,0,15,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui.py#L16-L22,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,compose_box_is_open,pytest_decorator,36,41,2,pytest,0,per_test,1,2,1,0,1,2,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L36-L41,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,mod_walker,pytest_decorator,45,47,2,pytest,0,per_test,1,2,1,1,0,3,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L45-L47,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,mock_external_classes,pytest_decorator,72,76,4,pytest,2,per_test,1,2,2,2,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L72-L76,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,msg_view,pytest_decorator,78,86,8,pytest,2,per_test,1,2,3,3,0,12,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L78-L86,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,stream_view,pytest_decorator,461,469,8,pytest,2,per_test,1,2,2,3,0,6,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L461-L469,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,topic_view,pytest_decorator,586,598,12,pytest,3,per_test,1,2,3,4,0,8,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L586-L598,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,user_view,pytest_decorator,743,747,4,pytest,1,per_test,1,2,2,2,0,3,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L743-L747,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,mock_external_classes,pytest_decorator,804,813,9,pytest,5,per_test,1,2,2,5,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L804-L813,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,mid_col_view,pytest_decorator,815,818,3,pytest,0,per_test,1,2,1,1,0,18,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L815-L818,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,mock_external_classes,pytest_decorator,1037,1050,13,pytest,1,per_test,1,2,2,1,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L1037-L1050,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,right_col_view,pytest_decorator,1052,1055,3,pytest,0,per_test,1,2,3,1,0,6,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L1052-L1055,human_pre2022,human,1
zulip/zulip-terminal,python,7800d049aa83ad30127c04ad33fc5d4120a1a35d,tests/ui/test_ui_tools.py,mock_external_classes,pytest_decorator,1165,1187,22,pytest,3,per_test,1,2,2,3,0,0,0,https://github.com/zulip/zulip-terminal/blob/7800d049aa83ad30127c04ad33fc5d4120a1a35d/tests/ui/test_ui_tools.py#L1165-L1187,human_pre2022,human,1
